phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CM_763.153	Congenital pulmonary arteriovenous malformation	Congenital	HP_0006548	Pulmonary arteriovenous malformation		True		True	True	True		True		86.57	100.0	86.57							True	True	True
CM_763.16	Double outlet right ventricle	Congenital	HP_0001719	Double outlet right ventricle	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.17	Double outlet left ventricle*	Congenital	HP_0011581	Double outlet left ventricle	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CM_763.211	Congenital pulmonary valve atresia	Congenital	HP_0010882	Pulmonary valve atresia		True					True	True	True	83.64	83.64	100.0	True	True	True	True			True	True	True
CM_763.212	Congenital pulmonary valve stenosis	Congenital	HP_0001642	Pulmonic stenosis		True						True		83.64	83.64	83.64					True	True	True	True	True
CM_763.222	Ebstein anomaly of the tricuspid valve	Congenital	HP_0010316	Ebstein anomaly of the tricuspid valve	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
CM_763.233	Congenital mitral stenosis	Congenital	HP_0011570	Congenital mitral stenosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.24	Hypoplastic right heart syndrome*	Congenital	HP_0010954	Hypoplastic right heart	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0001629	Ventricular septal defect	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011621	Gerbode ventricular septal defect			True			True			True										True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011622	Inlet ventricular septal defect			True			True			True										True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011623	Muscular ventricular septal defect			True			True			True										True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011681	Subarterial ventricular septal defect			True			True			True										True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011682	Perimembranous ventricular septal defect			True			True			True										True	True	True
CM_763.31	Ventricular septal defect	Congenital	HP_0011683	Restrictive ventricular septal defect			True			True			True										True	True	True
CM_763.32	Atrial septal defect	Congenital	HP_0010445	Primum atrial septal defect			True						True										True	True	True
CM_763.32	Atrial septal defect	Congenital	HP_0001631	Atrial septal defect	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
CM_763.32	Atrial septal defect	Congenital	HP_0001684	Secundum atrial septal defect			True		True	True			True		100.0		True	True			True	True	True	True	True
CM_763.321	Patent foramen ovale*	Congenital	HP_0001655	Patent foramen ovale	True	True	True							100.0									True	True	True
CM_763.33	Atrioventricular septal defect	Congenital	HP_0011579	Unbalanced atrioventricular canal defect			True						True										True	True	True
CM_763.33	Atrioventricular septal defect	Congenital	HP_0011576	Intermediate atrioventricular canal defect			True						True										True	True	True
CM_763.33	Atrioventricular septal defect	Congenital	HP_0006695	Atrioventricular canal defect	True	True	True				True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.33	Atrioventricular septal defect	Congenital	HP_0001674	Complete atrioventricular canal defect			True						True						True	True			True	True	True
CM_763.34	Cor triatriatum	Congenital	HP_0010774	Cor triatriatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.34	Cor triatriatum	Congenital	HP_0011566	Cor triatriatum dexter			True			True			True								True	True	True	True	True
CM_763.4	Tetralogy of Fallot	Congenital	HP_0001636	Tetralogy of Fallot	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.6	Anomalous pulmonary venous return	Congenital	HP_0005160	Total anomalous pulmonary venous return			True	True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.6	Anomalous pulmonary venous return	Congenital	HP_0010773	Partial anomalous pulmonary venous return			True	True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True	True	True	True
CM_763.6	Anomalous pulmonary venous return	Congenital	HP_0010772	Anomalous pulmonary venous return	True	True	True							100.0							True	True	True	True	True
CM_763.7	Hypoplastic left heart syndrome	Congenital	HP_0004383	Hypoplastic left heart		True			True			True					True	True	True	True			True	True	True
CM_764.11	Persistent left superior vena cava*	Congenital	HP_0005301	Persistent left superior vena cava	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_764.5	Congenital arteriovenous malformation*	Congenital	HP_0100026	Arteriovenous malformation		True						True				88.37						True	True	True	True
CM_765.1	Congenital dislocation of hip	Congenital	HP_0001374	Congenital hip dislocation					True	True		True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
CM_765.11	Congenital dislocation of hip, bilateral	Congenital	HP_0008780	Congenital bilateral hip dislocation					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
CM_766.21	Congenital talipes calcaneovalgus	Congenital	HP_0005850	Congenital talipes calcaneovalgus	True	True	True				True	True	True	100.0		100.0	True	True	True	True			True	True	True
CM_767.1	Abnormal digit morphology	Congenital	HP_0011297	Abnormal digit morphology	True	True	True							100.0									True	True	True
CM_767.11	Polydactyly	Congenital	HP_0001829	Foot polydactyly			True			True			True				True	True	True	True			True	True	True
CM_767.11	Polydactyly	Congenital	HP_0010442	Polydactyly	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.11	Polydactyly	Congenital	HP_0001161	Hand polydactyly			True			True			True		100.0		True	True	True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001770	Toe syndactyly			True			True	True	True	True			100.0			True	True	True	True	True	True	True
CM_767.12	Syndactyly	Congenital	HP_0001159	Syndactyly	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_767.6	Bowing of the long bones	Congenital	HP_0006487	Bowing of the long bones	True	True	True							100.0									True	True	True
CM_768.11	Pectus excavatum	Congenital	HP_0000767	Pectus excavatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
CM_768.12	Pectus carinatum	Congenital	HP_0000768	Pectus carinatum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_768.21	Cervical rib	Congenital	HP_0000891	Cervical ribs										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_769.1	Klippel-Feil syndrome	Congenital	HP_0004602	Cervical C2/C3 vertebral fusion	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_770.11	Congenital diaphragmatic hernia*	Congenital	HP_0000776	Congenital diaphragmatic hernia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_770.22	Gastroschisis	Congenital	HP_0001543	Gastroschisis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CM_770.4	Arthrogryposis multiplex congenita*	Congenital	HP_0002804	Arthrogryposis multiplex congenita	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CM_772.2	Congenital hypothyroidism	Congenital	HP_0000851	Congenital hypothyroidism	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
CM_773.1	Asplenia*	Congenital	HP_0001746	Asplenia	True	True	True							100.0					True	True			True	True	True
CV_401	Hypertension	Cardiovascular	HP_0000822	Hypertension	True	True	True							100.0			True	True	True	True		True	True	True	True
CV_401.61	Renovascular hypertension	Cardiovascular	HP_0100817	Renovascular hypertension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True		True	True	True	True
CV_401.7	Hypertensive crisis*	Cardiovascular	HP_0100735	Hypertensive crisis	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CV_403	Angina pectoris	Cardiovascular	HP_0001681	Angina pectoris	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_404.1	Myocardial infarction [Heart attack]	Cardiovascular	HP_0001658	Myocardial infarction					True			True		100.0	89.47	89.47			True	True		True	True	True	True
CV_404.11	Acute myocardial infarction	Cardiovascular	HP_0001658	Myocardial infarction		True			True			True		87.18	87.18	87.18			True	True	True	True	True	True	True
CV_410.1	Pericarditis	Cardiovascular	HP_0001701	Pericarditis	True	True	True							100.0							True	True	True	True	True
CV_410.2	Endocarditis	Cardiovascular	HP_0100584	Endocarditis	True	True	True							100.0							True	True	True	True	True
CV_410.3	Myocarditis	Cardiovascular	HP_0012819	Myocarditis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_411.1	Hemopericardium NEC	Cardiovascular	HP_0011851	Hemopericardium		True		True	True	True				88.89	100.0		True	True			True	True	True	True	True
CV_411.3	Cardiac tamponade	Cardiovascular	HP_0033415	Cardiac tamponade	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
CV_413.11	Mitral valve insufficiency	Cardiovascular	HP_0001653	Mitral regurgitation	True	True	True							100.0	80.95	80.95			True	True	True	True	True	True	True
CV_413.12	Mitral valve prolapse*	Cardiovascular	HP_0001634	Mitral valve prolapse	True	True	True							100.0					True	True		True	True	True	True
CV_413.13	Mitral valve stenosis	Cardiovascular	HP_0001718	Mitral stenosis	True	True	True	True	True	True				100.0	100.0						True	True	True	True	True
CV_413.21	Aortic stenosis	Cardiovascular	HP_0001650	Aortic valve stenosis	True	True	True							100.0		81.63			True	True	True	True	True	True	True
CV_413.22	Aortic insufficiency	Cardiovascular	HP_0001659	Aortic regurgitation	True	True	True							100.0	80.95	80.95			True	True	True	True	True	True	True
CV_413.41	Pulmonary valve stenosis	Cardiovascular	HP_0001642	Pulmonic stenosis	True	True	True					True		100.0	83.64	83.64			True	True	True	True	True	True	True
CV_414	Cardiomyopathy	Cardiovascular	HP_0001638	Cardiomyopathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_414.1	Hypertrophic cardiomyopathy	Cardiovascular	HP_0005157	Concentric hypertrophic cardiomyopathy			True			True													True	True	True
CV_414.1	Hypertrophic cardiomyopathy	Cardiovascular	HP_0001639	Hypertrophic cardiomyopathy	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True			True	True	True	True	True
CV_414.1	Hypertrophic cardiomyopathy	Cardiovascular	HP_0031992	Apical hypertrophic cardiomyopathy			True			True											True	True	True	True	True
CV_414.2	Dilated cardiomyopathy*	Cardiovascular	HP_0001644	Dilated cardiomyopathy	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CV_414.7	Endocardial fibroelastosis	Cardiovascular	HP_0001706	Endocardial fibroelastosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_414.8	Restrictive cardiomyopathy*	Cardiovascular	HP_0001723	Restrictive cardiomyopathy	True	True	True					True		100.0		100.0			True	True		True	True	True	True
CV_416.1	Paroxysmal tachycardia	Cardiovascular	HP_0006688	Paroxysmal tachycardia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_416.11	Supraventricular tachycardia	Cardiovascular	HP_0004763	Paroxysmal supraventricular tachycardia			True	True	True	True			True		100.0		True	True			True	True	True	True	True
CV_416.11	Supraventricular tachycardia	Cardiovascular	HP_0004755	Supraventricular tachycardia	True	True	True		True		True	True	True	100.0		100.0			True	True	True	True	True	True	True
CV_416.12	Ventricular tachycardia	Cardiovascular	HP_0004751	Paroxysmal ventricular tachycardia			True	True	True	True			True		100.0		True	True					True	True	True
CV_416.12	Ventricular tachycardia	Cardiovascular	HP_0004756	Ventricular tachycardia	True	True	True		True		True	True	True	100.0		100.0			True	True	True	True	True	True	True
CV_416.121	Torsades de pointes*	Cardiovascular	HP_0001664	Torsade de pointes	True	True	True							100.0									True	True	True
CV_416.21	Atrial fibrillation	Cardiovascular	HP_0005110	Atrial fibrillation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True			True		True	True	True
CV_416.211	Paroxysmal atrial fibrillation*	Cardiovascular	HP_0004757	Paroxysmal atrial fibrillation	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CV_416.213	Chronic atrial fibrillation*	Cardiovascular	HP_0005110	Atrial fibrillation		True						True										True	True	True	True
CV_416.214	Permanent atrial fibrillation*	Cardiovascular	HP_0004754	Permanent atrial fibrillation	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CV_416.22	Atrial flutter	Cardiovascular	HP_0004749	Atrial flutter	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True			True		True	True	True
CV_416.221	Typical atrial flutter*	Cardiovascular	HP_0031671	Typical atrial flutter	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CV_416.221	Typical atrial flutter*	Cardiovascular	HP_0031672	Reverse typical atrial flutter			True						True										True	True	True
CV_416.31	Ventricular fibrillation	Cardiovascular	HP_0001663	Ventricular fibrillation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
CV_416.32	Ventricular flutter	Cardiovascular	HP_0011841	Ventricular flutter	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
CV_416.4	Heart block	Cardiovascular	HP_0012722	Heart block	True	True	True							100.0	100.0							True	True	True	True
CV_416.41	Atrioventricular block	Cardiovascular	HP_0001678	Atrioventricular block	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_416.41	Atrioventricular block	Cardiovascular	HP_0011707	Mobitz I atrioventricular block			True			True			True										True	True	True
CV_416.41	Atrioventricular block	Cardiovascular	HP_0011708	Mobitz II atrioventricular block			True			True			True										True	True	True
CV_416.411	Atrioventricular block, first degree	Cardiovascular	HP_0011705	First degree atrioventricular block				True	True	True		True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_416.412	Atrioventricular block, second degree	Cardiovascular	HP_0011706	Second degree atrioventricular block					True			True	True	100.0	100.0	100.0			True	True			True	True	True
CV_416.413	Atrioventricular block, complete	Cardiovascular	HP_0001678	Atrioventricular block		True			True			True		85.19	85.19	85.19					True		True	True	True
CV_416.42	Left bundle branch block	Cardiovascular	HP_0011713	Left bundle branch block	True	True	True		True					100.0	100.0	100.0			True	True		True	True	True	True
CV_416.42	Left bundle branch block	Cardiovascular	HP_0011710	Bundle branch block		True						True									True	True	True	True	True
CV_416.43	Right bundle branch block	Cardiovascular	HP_0011710	Bundle branch block		True			True			True											True	True	True
CV_416.43	Right bundle branch block	Cardiovascular	HP_0011712	Right bundle branch block	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_416.6	Long QT syndrome	Cardiovascular	HP_0001657	Prolonged QT interval	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
CV_416.71	Sick sinus syndrome*	Cardiovascular	HP_0011704	Sick sinus syndrome	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
CV_417.1	Palpitations	Cardiovascular	HP_0001962	Palpitations	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_417.2	Tachycardia	Cardiovascular	HP_0001649	Tachycardia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
CV_417.3	Bradycardia	Cardiovascular	HP_0001662	Bradycardia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
CV_418.1	Abnormal electrocardiogram [ECG] [EKG]	Cardiovascular	HP_0003115	Abnormal EKG		True						True		86.21		86.21							True	True	True
CV_420	Cardiac arrest	Cardiovascular	HP_0001695	Cardiac arrest	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
