phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
CA_100.2	Malignant neoplasm of the oropharynx	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.3	Malignant neoplasm of the nasopharynx	Neoplasms	HP_0100630	Neoplasia of the nasopharynx		True								85.71	85.71	85.71							True	True	True
CA_100.3	Malignant neoplasm of the nasopharynx	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.4	Malignant neoplasm of the hypopharynx	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.5	Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.6	Malignant neoplasm of the larynx	Neoplasms	HP_0100605	Neoplasm of the larynx		True								82.05	82.05	82.05							True	True	True
CA_100.6	Malignant neoplasm of the larynx	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.7	Malignant neoplasm of the pharynx	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.7	Malignant neoplasm of the pharynx	Neoplasms	HP_0100638	Neoplasm of the pharynx		True								82.93	82.93	82.93							True	True	True
CA_100.8	Malignant neoplasm of the lip	Neoplasms	HP_0002664	Neoplasm													True	True	True	True	True	True		True	True
CA_100.9	Malignant neoplasm of the salivary glands	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.9	Malignant neoplasm of the salivary glands	Neoplasms	HP_0100684	Salivary gland neoplasm										87.27	87.27		True	True		True	True	True		True	True
CA_101	Malignant neoplasm of the digestive organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101	Malignant neoplasm of the digestive organs	Neoplasms	HP_0006749	Malignant gastrointestinal tract tumors															True	True				True	True
CA_101.1	Malignant neoplasm of the esophagus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.2	Malignant neoplasm of stomach	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.2	Malignant neoplasm of stomach	Neoplasms	HP_0012126	Stomach cancer													True	True	True	True	True	True		True	True
CA_101.21	Malignant neoplasm of cardia	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.3	Malignant neoplasm of the small intestine	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.3	Malignant neoplasm of the small intestine	Neoplasms	HP_0100833	Neoplasm of the small intestine		True								87.27	81.36	87.27					True	True	True	True	True
CA_101.4	Malignant neoplasm of the lower GI tract	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.41	Colorectal cancer	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.41	Colorectal cancer	Neoplasms	HP_0003003	Colon cancer															True	True	True	True		True	True
CA_101.411	Malignant neoplasm of colon	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.411	Malignant neoplasm of colon	Neoplasms	HP_0003003	Colon cancer													True	True	True	True	True			True	True
CA_101.412	Malignant neoplasm of appendix	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.42	Malignant neoplasm of anus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.6	Malignant neoplasm of the liver and intrahepatic bile ducts	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.61	Malignant neoplasm of the liver	Neoplasms	HP_0001402	Hepatocellular carcinoma														True	True	True		True		True	True
CA_101.61	Malignant neoplasm of the liver	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.61	Malignant neoplasm of the liver	Neoplasms	HP_0002884	Hepatoblastoma							True	True	True			100.0		True	True	True		True		True	True
CA_101.61	Malignant neoplasm of the liver	Neoplasms	HP_0002896	Neoplasm of the liver		True												True	True	True			True	True	True
CA_101.62	Malignant neoplasm of the intrahepatic bile ducts	Neoplasms	HP_0030153	Cholangiocarcinoma															True	True	True	True		True	True
CA_101.62	Malignant neoplasm of the intrahepatic bile ducts	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.7	Malignant neoplasm of the gallbladder and extrahepatic bile ducts	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.71	Malignant neoplasm of the gallbladder	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_101.71	Malignant neoplasm of the gallbladder	Neoplasms	HP_0100575	Neoplasm of the gallbladder		True								84.44	84.44	84.44							True	True	True
CA_101.8	Malignant neoplasm of the pancreas	Neoplasms	HP_0002894	Neoplasm of the pancreas		True								82.93	82.93	82.93	True	True	True	True			True	True	True
CA_101.8	Malignant neoplasm of the pancreas	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102	Malignant neoplasm of the thoracic and respiratory organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.1	Malignant neoplasm of the of bronchus and lung	Neoplasms	HP_0100526	Neoplasm of the lung															True	True				True	True
CA_102.1	Malignant neoplasm of the of bronchus and lung	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.3	Malignant neoplasm of the trachea	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.3	Malignant neoplasm of the trachea	Neoplasms	HP_0100551	Neoplasm of the trachea		True								82.93	82.93	82.93							True	True	True
CA_102.5	Malignant neoplasm of the heart, mediastinum, thymus, and pleura	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.51	Malignant neoplasm of the heart	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.51	Malignant neoplasm of the heart	Neoplasms	HP_0100544	Neoplasm of the heart		True																	True	True	True
CA_102.52	Malignant neoplasm of the mediastinum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.53	Malignant neoplasm of the of pleura	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.54	Malignant neoplasm of the thymus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_102.54	Malignant neoplasm of the thymus	Neoplasms	HP_0100521	Neoplasm of the thymus		True								81.08	81.08	81.08							True	True	True
CA_103	Malignant neoplasm of the skin	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_103	Malignant neoplasm of the skin	Neoplasms	HP_0008069	Neoplasm of the skin															True	True				True	True
CA_103.1	Melanomas of skin	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_103.1	Melanomas of skin	Neoplasms	HP_0002861	Melanoma					True			True			86.49	88.89	True	True	True	True	True	True		True	True
CA_103.1	Melanomas of skin	Neoplasms	HP_0012056	Cutaneous melanoma													True	True	True	True				True	True
CA_103.21	Basal cell carcinoma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_103.21	Basal cell carcinoma	Neoplasms	HP_0002671	Basal cell carcinoma	True	True	True					True		100.0	82.35	89.36							True	True	True
CA_103.21	Basal cell carcinoma	Neoplasms	HP_0030443	Anal margin basal cell carcinoma												87.5			True	True				True	True
CA_103.22	Squamous cell carcinoma of the skin	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_103.22	Squamous cell carcinoma of the skin	Neoplasms	HP_0006739	Squamous cell carcinoma of the skin	True	True	True					True	True	100.0	93.33	100.0							True	True	True
CA_103.22	Squamous cell carcinoma of the skin	Neoplasms	HP_0030442	Anal margin squamous cell carcinoma												88.24			True	True				True	True
CA_103.3	Carcinoma in situ of skin	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104	Malignant sarcoma-related cancers	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104.1	Malignant neoplam of the bone and/or cartilage	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104.2	Malignant neoplasm of retroperitoneum and peritoneum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104.3	Malignant neoplasm of connective and soft tissue	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104.4	Malignant neoplasm of peripheral nerves*	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
CA_104.5	Gastrointestinal stromal tumor*	Neoplasms	HP_0100723	Gastrointestinal stroma tumor	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
CA_104.5	Gastrointestinal stromal tumor*	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
CA_104.6	Kaposi's sarcoma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_104.6	Kaposi's sarcoma	Neoplasms	HP_0100726	Kaposi's sarcoma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
CA_105	Malignant neoplasm of the breast	Neoplasms	HP_0100013	Neoplasm of the breast		True								82.05	80.0	82.05							True	True	True
CA_105	Malignant neoplasm of the breast	Neoplasms	HP_0030076	Lobular carcinoma in situ								True				86.79			True	True		True		True	True
CA_105	Malignant neoplasm of the breast	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_105	Malignant neoplasm of the breast	Neoplasms	HP_0030075	Ductal carcinoma in situ														True	True	True		True		True	True
CA_105.1	Malignant neoplasm of the breast, female	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_105.2	Malignant neoplasm of the breast, male	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106	Gynecological malignant neoplasms	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.11	Malignant neoplasm of the vulva	Neoplasms	HP_0030416	Vulvar neoplasm		True								81.08		81.08							True	True	True
CA_106.11	Malignant neoplasm of the vulva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.12	Malignant neoplasm of the vagina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.13	Malignant neoplasm of the cervix	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.2	Malignant neoplasm of the uterus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.2	Malignant neoplasm of the uterus	Neoplasms	HP_0010784	Uterine neoplasm													True	True	True	True				True	True
CA_106.21	Malignant neoplasm of endometrium	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.3	Malignant neoplasm of the ovary	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.3	Malignant neoplasm of the ovary	Neoplasms	HP_0100615	Ovarian neoplasm		True								81.08	81.08	81.08	True	True	True	True			True	True	True
CA_106.4	Malignant neoplasm of the fallopian tube and uterine adnexa	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.6	Malignant neoplasm of the placenta	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_106.6	Malignant neoplasm of the placenta	Neoplasms	HP_0100768	Choriocarcinoma															True	True	True	True		True	True
CA_107	Malignant neoplasm of male genitalia	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.1	Malignant neoplasm of the penis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.1	Malignant neoplasm of the penis	Neoplasms	HP_0100850	Neoplasm of the penis		True																	True	True	True
CA_107.2	Malignant neoplasm of the prostate	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.2	Malignant neoplasm of the prostate	Neoplasms	HP_0012125	Prostate cancer													True	True	True	True	True	True		True	True
CA_107.3	Malignant neoplasm of the testis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.3	Malignant neoplasm of the testis	Neoplasms	HP_0010788	Testicular neoplasm													True	True	True	True	True	True		True	True
CA_107.4	Malignant neoplasm of epididymis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.5	Malignant neoplasm of spermatic cord	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.6	Malignant neoplasm of the scrotum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_107.6	Malignant neoplasm of the scrotum	Neoplasms	HP_0100849	Neoplasm of the scrotum		True								82.93	82.93	82.93							True	True	True
CA_108	Malignant neoplasm of the urinary tract	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.4	Malignant neoplasm of the kidney	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
CA_108.41	Malignant neoplasm of kidney, except pelvis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.42	Malignant neoplasm of renal pelvis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.5	Malignant neoplasm of the bladder	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.6	Malignant neoplasm of urethra	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.7	Malignant neoplasm of ureter	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_108.7	Malignant neoplasm of ureter	Neoplasms	HP_0100516	Neoplasm of the ureter										80.0	80.0	80.0	True	True	True	True				True	True
CA_109	Malignant neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109	Malignant neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0100836	Malignant neoplasm of the central nervous system									True	84.44	82.19	100.0		True	True	True				True	True
CA_109.1	Malignant neoplasm of eye	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.11	Malignant neoplasm of orbit	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.12	Malignant neoplasm of lacrimal gland and duct	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.13	Malignant neoplasm of conjunctiva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.14	Malignant neoplasm of cornea	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.15	Malignant neoplasm of retina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.16	Malignant neoplasm of choroid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_109.2	Malignant neoplasm of meninges	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
