phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
593	Hematuria	genitourinary	HP_0000790	Hematuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	70.90939158737298	True	True	True	True	True	True	True	True	True
593.1	Gross hematuria	genitourinary	HP_0012587	Macroscopic hematuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
593.2	Microscopic hematuria	genitourinary	HP_0002907	Microscopic hematuria	True	True	True	True	True	True		True		100.0	100.0	100.0		True	True					True	True	True
594.2	Calculus of lower urinary tract	genitourinary	HP_0010474	Bladder stones													67.34174059469679			True	True	True	True	True	True	True
595	Hydronephrosis	genitourinary	HP_0000126	Hydronephrosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	100.99904219183468	True	True	True	True			True	True	True
596	Other disorders of bladder	genitourinary	HP_0002836	Bladder exstrophy													58.12389706616274							True	True	True
597	Other disorders of urethra and urinary tract	genitourinary	HP_0008722	Urethral diverticulum				True	True	True	True	True	True		100.0	100.0	55.7389717176345	True	True	True	True			True	True	True
597	Other disorders of urethra and urinary tract	genitourinary	HP_0100821	Urethrocele													70.29937037611195		True					True	True	True
598	Abnormal findings on examination of urine	genitourinary	HP_0002913	Myoglobinuria				True	True	True	True	True	True		100.0	100.0	74.78097001919069	True	True	True	True	True	True	True	True	True
599.3	Dysuria	genitourinary	HP_0100518	Dysuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	84.55258164340674	True	True	True	True	True	True	True	True	True
599.4	Urinary incontinence	genitourinary	HP_0010992	Stress urinary incontinence			True			True			True				21.741319258120928					True		True	True	True
599.4	Urinary incontinence	genitourinary	HP_0000020	Urinary incontinence	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	20.94024495775568	True	True	True	True	True	True	True	True	True
599.5	Frequency of urination and polyuria	genitourinary	HP_0000017	Nocturia				True	True	True	True	True	True		100.0	100.0	52.76198885159659	True	True	True	True	True	True	True	True	True
599.6	Oliguria and anuria	genitourinary	HP_0100520	Oliguria													53.278553654157506					True	True	True	True	True
599.8	Other symptoms involving urinary system	genitourinary	HP_0010677	Enuresis nocturna													49.147832946481934							True	True	True
600	Hyperplasia of prostate	genitourinary	HP_0008711	Benign prostatic hyperplasia							True	True	True		100.0	100.0	69.22401459655643	True	True	True	True	True	True	True	True	True
601.1	Prostatitis	genitourinary	HP_0000024	Prostatitis	True	True	True	True	True	True				100.0	100.0		117.61246998035759	True	True	True	True		True	True	True	True
601.11	Acute prostatitis	genitourinary	HP_0000024	Prostatitis													109.52165552157172							True	True	True
601.3	Orchitis and epididymitis	genitourinary	HP_0000031	Epididymitis							True	True	True			100.0	58.32575138524686			True	True	True		True	True	True
601.3	Orchitis and epididymitis	genitourinary	HP_0100796	Orchitis							True	True	True			100.0	46.1433387989009			True	True	True	True	True	True	True
603	Other disorders of testis	genitourinary	HP_0100813	Testicular torsion													126.5827604366174	True	True	True	True	True		True	True	True
603.1	Hydrocele	genitourinary	HP_0000034	Hydrocele testis													194.57663029792252	True	True	True	True	True	True	True	True	True
603.1	Hydrocele	genitourinary	HP_0100673	Vaginal hydrocele													194.57663029792252	True	True	True	True			True	True	True
603.2	Spermatocele	genitourinary	HP_0033808	Spermatocele	True	True	True	True	True	True							250.6912853753414	True	True	True	True	True	True	True	True	True
604	Disorders of penis	genitourinary	HP_0200023	Priapism				True	True	True	True	True	True		100.0	100.0	111.08365124904829	True	True	True	True	True	True	True	True	True
604.1	Redundant prepuce and phimosis/BXO	genitourinary	HP_0100588	Paraphimosis							True	True	True			100.0	51.2083771777499			True	True	True	True	True	True	True
605	Erectile dysfunction [ED]	genitourinary	HP_0100639	Erectile dysfunction		True						True		91.89		87.18	34.35236028773741		True	True	True	True	True	True	True	True
609.1	Infertility, male	genitourinary	HP_0000789	Infertility		True			True			True					16.350351697513087						True	True	True	True
609.1	Infertility, male	genitourinary	HP_0003251	Male infertility		True	True	True	True	True	True	True	True	100.0	100.0	100.0	19.50157176375164	True	True	True	True		True	True	True	True
609.11	Azoospermia and oligospermia	genitourinary	HP_0000798	Oligospermia				True	True	True	True	True	True		100.0	100.0	53.33966491397344	True	True	True	True	True		True	True	True
610.2	Fibroadenosis of breast	genitourinary	HP_0010619	Fibroadenoma of the breast	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0								True	True	True
611.3	Lump or mass in breast	genitourinary	HP_0032408	Breast mass								True		82.93	82.93	100.0	44.334785958366965	True	True	True	True	True	True	True	True	True
612.1	Galactorrhea	genitourinary	HP_0100829	Galactorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True	True	True	True	True
612.2	Hypertrophy of breast (Gynecomastia)	genitourinary	HP_0000771	Gynecomastia													87.48304626849855			True	True	True	True	True	True	True
612.3	Congenital anomalies of breast	genitourinary	HP_0002558	Supernumerary nipple							True	True	True			100.0	251.7035054787121			True	True	True	True	True	True	True
614.5	Inflammatory disease of cervix, vagina, and vulva	genitourinary	HP_0010280	Stomatitis													43.73389128453569							True	True	True
614.51	Cervicitis and endocervicitis	genitourinary	HP_0030160	Cervicitis													112.63902543532156			True	True	True	True	True	True	True
615	Endometriosis	genitourinary	HP_0030127	Endometriosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	88.10382212317914	True	True	True	True	True	True	True	True	True
617	Disorders secondary to childbirth, surgery, trauma	genitourinary	HP_0000143	Rectovaginal fistula													65.76857181382985			True	True	True	True	True	True	True
617	Disorders secondary to childbirth, surgery, trauma	genitourinary	HP_0001586	Vesicovaginal fistula							True	True	True			100.0	47.00419862957279			True	True	True	True	True	True	True
618.1	Prolapse of vaginal walls	genitourinary	HP_0100821	Urethrocele				True	True	True	True	True	True		100.0	100.0	45.738762239306496	True	True	True	True	True	True	True	True	True
618.2	Uterine/Uterovaginal prolapse	genitourinary	HP_0000139	Uterine prolapse											82.35	82.35	98.58379406669394			True	True	True	True	True	True	True
618.6	Vaginal enterocele, congenital or acquired	genitourinary	HP_0100790	Hernia													60.44982218184059		True	True	True		True	True	True	True
619	Noninflammatory female genital disorders	genitourinary	HP_0000138	Ovarian cyst													51.71358109810024							True	True	True
619.1	Noninflammatory disorders of ovary, fallopian tube, and broad ligament	genitourinary	HP_0000138	Ovarian cyst													75.02562300348588							True	True	True
619.3	Noninflammatory disorders of cervix	genitourinary	HP_0030009	Cervical insufficiency											100.0	84.21	103.24972017812813	True	True	True	True	True	True	True	True	True
620.1	Dysplasia of cervix	genitourinary	HP_0032242	Cervical intraepithelial neoplasia													91.08149320396757							True	True	True
622	Polyp of female genital organs	genitourinary	HP_0000951	Abnormality of the skin													114.62273365168072							True	True	True
622.1	Polyp of corpus uteri	genitourinary	HP_0000132	Menorrhagia													43.67953440923835							True	True	True
622.2	Mucous polyp of cervix	genitourinary	HP_0030159	Cervical polyp													92.07940300165741			True	True		True	True	True	True
624.1	Dystrophy of female genital tract	genitourinary	HP_0000951	Abnormality of the skin													114.62273365168072							True	True	True
624.9	stress incontinence, female	genitourinary	HP_0010992	Stress urinary incontinence													79.8825798389385			True	True	True	True	True	True	True
625	Pain and other symptoms associated with female genital organs	genitourinary	HP_0030943	Vulvodynia				True	True	True	True	True	True		100.0	100.0	115.4786565404013	True	True	True	True	True		True	True	True
625.1	Dyspareunia	genitourinary	HP_0030016	Dyspareunia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	42.943659115506115		True		True	True	True	True	True	True
625.1	Dyspareunia	genitourinary	HP_0030017	Vaginismus				True	True	True	True	True	True		100.0	100.0	62.77543153746425	True	True	True	True	True	True	True	True	True
626.1	Irregular menstrual cycle/bleeding	genitourinary	HP_0100608	Metrorrhagia				True	True	True					100.0		70.76231281407134	True	True	True	True	True	True	True	True	True
626.11	Absent or infrequent menstruation	genitourinary	HP_0000141	Amenorrhea						True	True	True	True		82.93	100.0	66.37117759381793	True	True	True	True	True	True	True	True	True
626.12	Excessive or frequent menstruation	genitourinary	HP_0000132	Menorrhagia													60.01070983711204			True	True		True	True	True	True
626.13	Irregular menstrual cycle	genitourinary	HP_0000858	Irregular menstruation							True	True	True	88.89	88.89	100.0	63.5033928204978	True	True	True	True			True	True	True
626.13	Irregular menstrual cycle	genitourinary	HP_0100608	Metrorrhagia													76.67198732102351							True	True	True
626.13	Irregular menstrual cycle	genitourinary	HP_0000876	Oligomenorrhea													110.51981319224664							True	True	True
626.14	Irregular menstrual bleeding	genitourinary	HP_0100608	Metrorrhagia				True	True	True					100.0		71.14172609794137	True	True	True	True	True	True	True	True	True
626.2	Dysmenorrhea	genitourinary	HP_0100607	Dysmenorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	96.10814015722788	True	True	True	True	True	True	True	True	True
626.8	Infertility, female	genitourinary	HP_0008222	Female infertility		True	True		True	True	True	True	True	100.0	100.0	100.0	22.898165104594106	True	True	True	True	True		True	True	True
627.1	Postmenopausal bleeding	genitourinary	HP_0033840	Postmenopausal bleeding	True	True	True	True	True	True	True	True	True					True	True	True	True			True	True	True
628	Ovarian cyst	genitourinary	HP_0000138	Ovarian cyst	True	True	True							100.0	82.76	100.0	73.00444256985428			True	True	True	True	True	True	True
634.1	Missed abortion/Hydatidiform mole	pregnancy complications	HP_0032192	Hydatidiform mole				True	True	True	True	True	True		100.0	100.0	113.26228883794843	True	True	True	True	True	True	True	True	True
634.3	Ectopic pregnancy	pregnancy complications	HP_0031456	Ectopic pregnancy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	143.36380909089462	True	True	True	True	True	True	True	True	True
635	Hemorrhage during pregnancy; childbirth and postpartum	pregnancy complications	HP_0031110	Twin-to-twin transfusion													111.59657246669394			True	True			True	True	True
635.2	Antepartum hemorrhage, abruptio placentae, and placenta previa	pregnancy complications	HP_0011419	Placental abruption													57.4463805776965	True	True	True	True	True	True	True	True	True
635.3	Placenta previa and abruptio placenta	pregnancy complications	HP_0011891	Post-partum hemorrhage											93.02	93.02	65.28269807227693	True	True	True	True	True	True	True	True	True
636.8	Cervical incompetence	pregnancy complications	HP_0030009	Cervical insufficiency										87.5			164.52811198001987		True		True		True	True	True	True
637	Short gestation; low birth weight; and fetal growth retardation	pregnancy complications	HP_0001511	Intrauterine growth retardation													77.35431253473945	True	True	True	True	True	True	True	True	True
642.1	Preeclampsia and eclampsia	pregnancy complications	HP_0100602	Preeclampsia							True	True	True	92.0	82.35	100.0	55.499746508341396		True	True	True			True	True	True
643	Excessive vomiting in pregnancy	pregnancy complications	HP_0012188	Hyperemesis gravidarum					True			True			89.8	89.8	57.979844884699965	True	True	True	True	True	True	True	True	True
643.1	Hyperemesis gravidarum	pregnancy complications	HP_0012188	Hyperemesis gravidarum	True	True	True		True			True		100.0	89.8	89.8	58.01627874925352					True	True	True	True	True
649	Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium	pregnancy complications	HP_0001250	Seizure													49.590715183606356							True	True	True
649.1	Diabetes or abnormal glucose tolerance complicating pregnancy	pregnancy complications	HP_0009800	Maternal diabetes								True					100.37381416138805			True	True	True	True	True	True	True
656.2	Respiratory conditions of fetus and newborn	pregnancy complications	HP_0033210	Congenital alveolar dysplasia													49.33249368615661			True	True			True	True	True
656.26	Transitory tachypnea or apnea of newborn	pregnancy complications	HP_0002104	Apnea													46.947617824044634							True	True	True
656.4	Hemorrhage of fetus or newborn	pregnancy complications	HP_0030746	Intraventricular hemorrhage					True						90.0		50.06051345926194					True	True	True	True	True
656.6	Perinatal disorders of digestive system	pregnancy complications	HP_0033165	Necrotizing enterocolitis					True			True			80.95	80.95	70.50695155089745					True	True	True	True	True
656.8	Perinatal jaundice	pregnancy complications	HP_0006579	Prolonged neonatal jaundice							True	True	True		83.33	100.0	50.034330949258006		True	True	True	True	True	True	True	True
663	Umbilical cord complications during labor and delivery	pregnancy complications	HP_0012498	Nuchal cord													48.59997125907774						True	True	True	True
681	Superficial cellulitis and abscess	dermatologic	HP_0100658	Cellulitis							True	True	True			100.0	56.47291117899666		True	True	True	True		True	True	True
681.1	Cellulitis and abscess of fingers/toes	dermatologic	HP_0001818	Paronychia													82.85700971769771			True	True	True	True	True	True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0020084	Carbuncle							True	True	True			100.0	182.96399857150882					True		True	True	True
686.1	Carbuncle and furuncle	dermatologic	HP_0020083	Furuncle							True	True	True			100.0	96.27314946663653			True	True	True		True	True	True
686.3	Pilonidal cyst	dermatologic	HP_0010769	Pilonidal sinus	True	True	True	True	True	True				100.0	100.0	83.87	118.4647396963425	True	True	True	True	True	True	True	True	True
686.5	Pyoderma	dermatologic	HP_0000999	Pyoderma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
686.5	Pyoderma	dermatologic	HP_0025452	Pyoderma gangrenosum				True	True	True	True	True	True		100.0	100.0	58.98236183270746	True	True	True	True	True	True	True	True	True
690	Erythematosquamous dermatosis	dermatologic	HP_0011123	Inflammatory abnormality of the skin													47.68988148353041							True	True	True
690.1	Seborrheic dermatitis	dermatologic	HP_0001051	Seborrheic dermatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	51.62773900653058	True	True	True	True	True	True	True	True	True
694.1	Vitiligo	dermatologic	HP_0001045	Vitiligo	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	145.0522493716297	True	True	True	True	True	True	True	True	True
694.2	Other dyschromia	dermatologic	HP_0025272	Melasma							True	True	True			100.0	62.50407600067547			True	True	True	True	True	True	True
695.3	Rosacea	dermatologic	HP_0001041	Facial erythema													118.75004406969177	True	True	True	True			True	True	True
695.4	Lupus (localized and systemic)	dermatologic	HP_0002725	Systemic lupus erythematosus				True	True	True	True	True	True		100.0	100.0	52.073782790528966	True	True	True	True	True	True	True	True	True
695.41	Cutaneous lupus erythematosus	dermatologic	HP_0002725	Systemic lupus erythematosus						True			True		83.72	83.72	48.97271007588614		True		True			True	True	True
695.42	Systemic lupus erythematosus	dermatologic	HP_0002725	Systemic lupus erythematosus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	55.28814365691658	True	True	True	True	True	True	True	True	True
695.81	Erythema nodosum	dermatologic	HP_0012219	Erythema nodosum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	148.44712013868238	True	True	True	True	True	True	True	True	True
695.9	Unspecified erythematous condition	dermatologic	HP_0001019	Erythroderma													71.29142087288771		True	True	True	True	True	True	True	True
696.2	Parapsoriasis	dermatologic	HP_0003765	Psoriasiform dermatitis										81.82	81.82	81.82	75.45371234218004							True	True	True
696.4	Psoriasis	dermatologic	HP_0003765	Psoriasiform dermatitis	True	True	True				True	True	True	100.0	100.0	100.0	87.61489747644481			True	True		True	True	True	True
696.41	Psoriasis vulgaris	dermatologic	HP_0003765	Psoriasiform dermatitis							True	True	True		100.0	100.0	71.49394980400601			True	True			True	True	True
698	Pruritus and related conditions	dermatologic	HP_0000989	Pruritus							True	True	True		80.0	100.0	90.05729773595152	True	True	True	True	True	True	True	True	True
701	Other hypertrophic and atrophic conditions of skin	dermatologic	HP_0001065	Striae distensae				True	True	True	True	True	True		100.0	100.0	47.891273284193744	True	True	True	True	True	True	True	True	True
701.4	Keloid scar	dermatologic	HP_0010562	Keloids													202.916977632966	True	True	True	True	True	True	True	True	True
701.6	Acquired acanthosis nigricans	dermatologic	HP_0000956	Acanthosis nigricans		True			True		True	True	True	84.44	84.44	100.0	127.29698741030008			True	True	True	True	True	True	True
702	Degenerative skin conditions and other dermatoses	dermatologic	HP_0025127	Actinic keratosis				True	True	True	True	True	True		100.0	100.0	49.45825267104304	True	True	True	True	True	True	True	True	True
702.1	Actinic keratosis	dermatologic	HP_0025127	Actinic keratosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	90.73238582534256	True	True	True	True	True	True	True	True	True
702.2	Seborrheic keratosis	dermatologic	HP_0031287	Seborrheic keratosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	21.790418692629885	True	True	True	True	True	True	True	True	True
702.2	Seborrheic keratosis	dermatologic	HP_0001051	Seborrheic dermatitis													48.01543006389106		True		True			True	True	True
702.2	Seborrheic keratosis	dermatologic	HP_0025127	Actinic keratosis													61.05070361355903		True		True			True	True	True
703	Diseases of nail, NOS	dermatologic	HP_0001806	Onycholysis							True	True	True			100.0	44.41967520416035			True	True	True	True	True	True	True
703	Diseases of nail, NOS	dermatologic	HP_0100644	Melanonychia													44.39104641651616							True	True	True
703.1	Ingrowing nail	dermatologic	HP_0012710	Ingrown nail										88.0	88.0	88.0	125.65975192294724	True	True	True	True	True	True	True	True	True
704	Diseases of hair and hair follicles	dermatologic	HP_0200040	Epidermoid cyst													77.52484390981455							True	True	True
704.1	Alopecia	dermatologic	HP_0001596	Alopecia	True	True	True	True	True	True				100.0	100.0		102.9111358040766	True	True	True	True	True	True	True	True	True
704.1	Alopecia	dermatologic	HP_0002293	Alopecia of scalp													102.9111358040766	True	True	True	True		True	True	True	True
704.11	Alopecia Areata	dermatologic	HP_0002232	Patchy alopecia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0						True	True	True	True	True
704.11	Alopecia Areata	dermatologic	HP_0001596	Alopecia													135.64609155878077							True	True	True
704.11	Alopecia Areata	dermatologic	HP_0002293	Alopecia of scalp													135.64609155878077							True	True	True
704.12	Telogen effluvium	dermatologic	HP_0025470	Telogen effluvium	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	104.93455827256537	True	True	True	True	True	True	True	True	True
704.2	Hirsutism	dermatologic	HP_0001007	Hirsutism	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	72.27543859158645	True	True	True	True	True	True	True	True	True
705.1	Dyshidrosis	dermatologic	HP_0040154	Acne inversa													72.47737890676194							True	True	True
705.3	Hidradenitis	dermatologic	HP_0040154	Acne inversa							True	True	True			100.0	72.47737890676194			True	True	True	True	True	True	True
705.8	Hyperhidrosis	dermatologic	HP_0000975	Hyperhidrosis	True	True	True		True			True		100.0	81.25	81.25	67.76055287097358			True	True	True	True	True	True	True
706.1	Acne	dermatologic	HP_0001061	Acne	True	True	True				True	True	True	100.0	100.0	100.0				True	True	True	True	True	True	True
706.2	Sebaceous cyst	dermatologic	HP_0200040	Epidermoid cyst							True	True	True			100.0	79.33122262890339	True	True	True	True	True	True	True	True	True
706.3	Seborrhea	dermatologic	HP_0001051	Seborrheic dermatitis	True	True	True	True	True	True				100.0	100.0			True	True					True	True	True
707.1	Decubitus ulcer	dermatologic	HP_0012399	Pressure ulcer	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	88.02513755331628	True	True	True	True	True	True	True	True	True
707.3	Chronic ulcer of unspecified site	dermatologic	HP_0200041	Skin erosion													55.972594616686536							True	True	True
709.2	Sicca syndrome	dermatologic	HP_0001097	Keratoconjunctivitis sicca													59.73862935664264							True	True	True
710	Osteomyelitis, periostitis, and other infections involving bone	musculoskeletal	HP_0002754	Osteomyelitis				True	True	True	True	True	True		100.0	100.0	49.12433963784629	True	True	True	True	True	True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.91508906273572	True	True	True	True		True	True	True	True
710.1	Osteomyelitis	musculoskeletal	HP_0001886	Foot osteomyelitis			True			True			True		85.71	85.71								True	True	True
710.11	Acute osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis		True			True					80.0	80.0	80.0	21.292358528325533							True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0002754	Osteomyelitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	57.47935680282506	True	True	True	True		True	True	True	True
710.19	Unspecified osteomyelitis	musculoskeletal	HP_0001886	Foot osteomyelitis			True			True			True		85.71									True	True	True
710.2	Periostitis	musculoskeletal	HP_0040165	Periostitis	True	True	True							100.0										True	True	True
711	Arthropathy associated with infections	musculoskeletal	HP_0003095	Septic arthritis													68.95577414024142	True	True	True	True	True	True	True	True	True
711.1	Pyogenic arthritis	musculoskeletal	HP_0003095	Septic arthritis													96.32572869831222	True	True	True	True	True	True	True	True	True
713.5	Arthropathy associated with neurological disorders	musculoskeletal	HP_0002821	Neuropathic arthropathy												88.89	84.96927459874028	True	True	True	True	True	True	True	True	True
714	Rheumatoid arthritis and other inflammatory polyarthropathies	musculoskeletal	HP_0001369	Arthritis													53.026677254140644							True	True	True
714.1	Rheumatoid arthritis	musculoskeletal	HP_0001370	Rheumatoid arthritis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	41.13798109846178	True	True	True	True			True	True	True
714.1	Rheumatoid arthritis	musculoskeletal	HP_0005681	Juvenile rheumatoid arthritis			True			True			True											True	True	True
714.2	Juvenile rheumatoid arthritis	musculoskeletal	HP_0001370	Rheumatoid arthritis		True						True												True	True	True
714.2	Juvenile rheumatoid arthritis	musculoskeletal	HP_0005681	Juvenile rheumatoid arthritis	True	True	True		True		True	True	True	100.0	80.0	100.0	143.96127614395252			True	True	True	True	True	True	True
715.1	Sacroiliitis NEC	musculoskeletal	HP_0012317	Sacroiliac arthritis		True								81.82			122.29088327843277					True	True	True	True	True
716	Other arthropathies	musculoskeletal	HP_0003040	Arthropathy				True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
716.2	Unspecified monoarthritis	musculoskeletal	HP_0001369	Arthritis													63.27604287171329							True	True	True
716.9	Arthropathy NOS	musculoskeletal	HP_0001369	Arthritis													48.61418989937846							True	True	True
716.9	Arthropathy NOS	musculoskeletal	HP_0003040	Arthropathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True	True		True	True	True
720	Spinal stenosis	musculoskeletal	HP_0004610	Lumbar spinal canal stenosis			True					True	True			86.27				True	True	True	True	True	True	True
720	Spinal stenosis	musculoskeletal	HP_0003416	Spinal canal stenosis	True	True	True				True	True	True	100.0	81.08	100.0							True	True	True	True
720.1	Spinal stenosis of lumbar region	musculoskeletal	HP_0004610	Lumbar spinal canal stenosis		True						True		86.27		86.27				True	True			True	True	True
721	Spondylosis and allied disorders	musculoskeletal	HP_0008480	Cervical spondylosis												83.72	58.72051343972008		True			True	True	True	True	True
721.1	Spondylosis without myelopathy	musculoskeletal	HP_0008480	Cervical spondylosis												83.72	58.72051343972008		True					True	True	True
722.1	Displacement of intervertebral disc	musculoskeletal	HP_0008441	Herniation of intervertebral nuclei													80.07150021861196							True	True	True
722.3	Schmorl's nodes	musculoskeletal	HP_0030041	Schmorl's node	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True			True	True	True
722.6	Degeneration of intervertebral disc	musculoskeletal	HP_0008419	Intervertebral disc degeneration		True			True					100.0	91.23		48.579481440904075	True	True				True	True	True	True
723.1	Torticollis	musculoskeletal	HP_0000473	Torticollis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	97.29428438042775	True	True	True	True	True	True	True	True	True
724.8	Other symptoms referable to back	musculoskeletal	HP_0002196	Myelopathy													64.17682013438466							True	True	True
724.8	Other symptoms referable to back	musculoskeletal	HP_0002143	Abnormality of the spinal cord													64.17682013438466							True	True	True
726.3	Bursitis	musculoskeletal	HP_0025232	Bursitis	True	True	True							100.0			54.31583448547061							True	True	True
726.4	Calcaneal spur; Exostosis NOS	musculoskeletal	HP_0025230	Tendonitis													51.23096598890895							True	True	True
727	Other disorders of synovium, tendon, and bursa	musculoskeletal	HP_0025232	Bursitis											100.0		85.6363832394533			True	True	True		True	True	True
727.2	Bursitis disorders	musculoskeletal	HP_0025232	Bursitis											100.0		109.85000895956308					True		True	True	True
727.5	Rupture of synovium	musculoskeletal	HP_0032072	Popliteal synovial cyst					True						86.36	81.97	185.74847449402594	True	True	True	True	True	True	True	True	True
728	Disorders of muscle, ligament, and fascia	musculoskeletal	HP_0003201	Rhabdomyolysis													46.128459246079494						True	True	True	True
728.7	Fasciitis	musculoskeletal	HP_0100537	Fasciitis	True	True	True	True	True	True				100.0	100.0		15.275834992278964	True	True	True	True	True	True	True	True	True
728.71	Contracture of palmar fascia [Dupuytren's disease]	musculoskeletal	HP_0005679	Dupuytren contracture													84.55302351537729	True	True	True	True	True	True	True	True	True
729.3	Panniculitis	musculoskeletal	HP_0012490	Panniculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	107.84646105451559	True	True	True	True	True	True	True	True	True
732.7	Osteochondritis dissecans	musculoskeletal	HP_0010886	Osteochondritis dissecans	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	119.648332929623	True	True	True	True	True	True	True	True	True
733.2	Cyst of bone	musculoskeletal	HP_0012062	Bone cyst		True			True					100.0	100.0	100.0		True	True	True	True			True	True	True
733.4	Aseptic necrosis of bone	musculoskeletal	HP_0010885	Avascular necrosis		True			True		True	True	True	100.0	100.0	100.0	31.79662120283157	True	True	True	True	True	True	True	True	True
735.1	Flat foot	musculoskeletal	HP_0001763	Pes planus	True	True	True	True	True	True				100.0	100.0	84.44	130.28205284390222	True	True	True	True	True	True	True	True	True
735.2	Acquired toe deformities	musculoskeletal	HP_0008080	Hallux varus													97.74886244299013		True		True	True	True	True	True	True
735.21	Hammer toe (acquired)	musculoskeletal	HP_0001840	Metatarsus adductus													65.22414689135773							True	True	True
735.23	Hallux rigidus	musculoskeletal	HP_0025004	Hallux rigidus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	92.75818528057886	True	True	True	True	True	True	True	True	True
735.3	Hallux valgus (Bunion)	musculoskeletal	HP_0001822	Hallux valgus				True	True	True	True	True	True	100.0	100.0	100.0	110.4878317009333	True	True	True	True	True	True	True	True	True
736.1	Acquired deformities of forearm	musculoskeletal	HP_0031189	Wrist drop													47.1754910242721	True	True	True	True	True		True	True	True
736.2	Acquired deformities of finger	musculoskeletal	HP_0030771	Mallet finger				True	True	True	True	True	True		100.0	100.0	99.76515826320231	True	True	True	True	True	True	True	True	True
736.3	Acquired deformities of hip	musculoskeletal	HP_0005743	Avascular necrosis of the capital femoral epiphysis													95.0269277601575							True	True	True
736.4	Genu valgum or varum (acquired)	musculoskeletal	HP_0002979	Bowing of the legs													113.72325640011644			True	True	True		True	True	True
736.4	Genu valgum or varum (acquired)	musculoskeletal	HP_0002970	Genu varum													113.72325640011644			True	True	True		True	True	True
736.4	Genu valgum or varum (acquired)	musculoskeletal	HP_0002857	Genu valgum													100.64994009093672			True	True	True		True	True	True
736.5	Acquired deformities of knee	musculoskeletal	HP_0002857	Genu valgum													100.64994009093672							True	True	True
736.5	Acquired deformities of knee	musculoskeletal	HP_0002979	Bowing of the legs													113.72325640011644			True	True			True	True	True
736.5	Acquired deformities of knee	musculoskeletal	HP_0002970	Genu varum													113.72325640011644			True	True			True	True	True
737	Curvature of spine	musculoskeletal	HP_0010674	Abnormality of the curvature of the vertebral column	True	True	True	True	True	True				100.0	100.0									True	True	True
737	Curvature of spine	musculoskeletal	HP_0002650	Scoliosis							True	True	True			100.0	55.613705157654245			True	True	True	True	True	True	True
