phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
105	Malignant neoplasm of the breast	Neoplasms	HP_0030075	Ductal carcinoma in situ														True	True	True		True		True	True
105	Malignant neoplasm of the breast	Neoplasms	HP_0100013	Neoplasm of the breast		True								82.05	80.0	82.05							True	True	True
105	Malignant neoplasm of the breast	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
105	Malignant neoplasm of the breast	Neoplasms	HP_0030076	Lobular carcinoma in situ								True				86.79			True	True		True		True	True
105.1	Malignant neoplasm of the breast, female	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
105.2	Malignant neoplasm of the breast, male	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106	Gynecological malignant neoplasms	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106	Gynecological malignant neoplasms	Neoplasms	HP_0100768	Choriocarcinoma															True	True	True	True		True	True
106	Gynecological malignant neoplasms	Neoplasms	HP_0010784	Uterine neoplasm													True	True	True	True				True	True
106	Gynecological malignant neoplasms	Neoplasms	HP_0100615	Ovarian neoplasm											81.08	81.08	True	True	True	True				True	True
106.1	Malignant neoplasm of external female genital organs and cervix	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.11	Malignant neoplasm of the vulva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.11	Malignant neoplasm of the vulva	Neoplasms	HP_0030416	Vulvar neoplasm		True								81.08		81.08							True	True	True
106.12	Malignant neoplasm of the vagina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.13	Malignant neoplasm of the cervix	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.2	Malignant neoplasm of the uterus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.2	Malignant neoplasm of the uterus	Neoplasms	HP_0010784	Uterine neoplasm													True	True	True	True				True	True
106.21	Malignant neoplasm of endometrium	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.3	Malignant neoplasm of the ovary	Neoplasms	HP_0100615	Ovarian neoplasm		True								81.08	81.08	81.08	True	True	True	True			True	True	True
106.3	Malignant neoplasm of the ovary	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.4	Malignant neoplasm of the fallopian tube and uterine adnexa	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.6	Malignant neoplasm of the placenta	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
106.6	Malignant neoplasm of the placenta	Neoplasms	HP_0100768	Choriocarcinoma															True	True	True	True		True	True
107	Malignant neoplasm of male genitalia	Neoplasms	HP_0012125	Prostate cancer													True	True	True	True	True	True		True	True
107	Malignant neoplasm of male genitalia	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
107	Malignant neoplasm of male genitalia	Neoplasms	HP_0010788	Testicular neoplasm													True	True	True	True	True	True		True	True
107.1	Malignant neoplasm of the penis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
107.1	Malignant neoplasm of the penis	Neoplasms	HP_0100850	Neoplasm of the penis		True																	True	True	True
107.2	Malignant neoplasm of the prostate	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
107.2	Malignant neoplasm of the prostate	Neoplasms	HP_0012125	Prostate cancer													True	True	True	True	True	True		True	True
107.3	Malignant neoplasm of the testis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
107.3	Malignant neoplasm of the testis	Neoplasms	HP_0010788	Testicular neoplasm													True	True	True	True	True	True		True	True
107.31	Malignant neoplasm of epididymis and spermatic cord	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
107.32	Malignant neoplasm of the scrotum	Neoplasms	HP_0100849	Neoplasm of the scrotum		True								82.93	82.93	82.93							True	True	True
107.32	Malignant neoplasm of the scrotum	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108	Malignant neoplasm of the urinary tract	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108	Malignant neoplasm of the urinary tract	Neoplasms	HP_0100516	Neoplasm of the ureter											80.0	80.0	True	True	True	True				True	True
108.4	Malignant neoplasm of the kidney	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108.41	Malignant neoplasm of kidney, except pelvis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108.42	Malignant neoplasm of renal pelvis	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108.5	Malignant neoplasm of the bladder	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108.6	Malignant neoplasm of urethra	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
108.7	Malignant neoplasm of ureter	Neoplasms	HP_0100516	Neoplasm of the ureter										80.0	80.0	80.0	True	True	True	True				True	True
108.7	Malignant neoplasm of ureter	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109	Malignant neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109	Malignant neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0030692	Brain neoplasm													True	True			True	True		True	True
109	Malignant neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0100836	Malignant neoplasm of the central nervous system									True	84.44	84.21	100.0		True	True	True				True	True
109.1	Malignant neoplasm of eye	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.11	Malignant neoplasm of orbit	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.12	Malignant neoplasm of lacrimal gland and duct	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.13	Malignant neoplasm of conjunctiva	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.14	Malignant neoplasm of cornea	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.15	Malignant neoplasm of retina	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.16	Malignant neoplasm of choroid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.2	Malignant neoplasm of meninges	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.3	Malignant neoplasm of brain	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.3	Malignant neoplasm of brain	Neoplasms	HP_0030692	Brain neoplasm													True	True			True	True		True	True
109.4	Malignant neoplasm of spinal cord	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
109.5	Malignant neoplasm of cranial nerve	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
110	Malignant neoplasm of the endocrine glands	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
110.1	Malignant neoplasm of the thyroid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
110.3	Malignant neoplasm of the parathyroid gland	Neoplasms	HP_0100733	Neoplasm of the parathyroid gland		True								88.52	88.52	88.52							True	True	True
110.3	Malignant neoplasm of the parathyroid gland	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
110.4	Malignant neoplasm of the pituitary gland and craniopharyngeal duct	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
110.5	Malignant neoplasm of the pineal gland	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
112	Malignant neoplasm of other and ill-defined sites	Neoplasms	HP_0100002	Pleural mesothelioma												92.68			True	True				True	True
112	Malignant neoplasm of other and ill-defined sites	Neoplasms	HP_0100003	Peritoneal mesothelioma												88.89			True	True		True		True	True
112	Malignant neoplasm of other and ill-defined sites	Neoplasms	HP_0002664	Neoplasm													True	True	True	True		True		True	True
112	Malignant neoplasm of other and ill-defined sites	Neoplasms	HP_0012720	Neoplasm of the nose															True	True				True	True
112.1	Mesothelioma*	Neoplasms	HP_0002664	Neoplasm															True	True				True	True
112.1	Mesothelioma*	Neoplasms	HP_0100002	Pleural mesothelioma												92.68			True	True				True	True
112.1	Mesothelioma*	Neoplasms	HP_0100003	Peritoneal mesothelioma												88.89			True	True		True		True	True
114	Neuroendocrine tumors	Neoplasms	HP_0030405	Pancreatic endocrine tumor															True	True	True			True	True
114	Neuroendocrine tumors	Neoplasms	HP_0030447	Merkel cell skin cancer										88.89	88.89	80.77			True	True				True	True
114	Neuroendocrine tumors	Neoplasms	HP_0100570	Carcinoid tumor												82.05			True	True	True	True		True	True
114	Neuroendocrine tumors	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114	Neuroendocrine tumors	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True	True	True				True	True
114.1	Malignant neuroendocrine tumors	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.1	Malignant neuroendocrine tumors	Neoplasms	HP_0030447	Merkel cell skin cancer										80.77		80.77			True	True				True	True
114.1	Malignant neuroendocrine tumors	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.11	Exocrine pancreatic cancer	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.12	Merkel cell carcinoma	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.12	Merkel cell carcinoma	Neoplasms	HP_0030447	Merkel cell skin cancer															True	True				True	True
114.12	Merkel cell carcinoma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.2	Benign neuroendocrine tumors	Neoplasms	HP_0100570	Carcinoid tumor												82.05			True	True	True			True	True
114.2	Benign neuroendocrine tumors	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.2	Benign neuroendocrine tumors	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True	True	True				True	True
114.2	Benign neuroendocrine tumors	Neoplasms	HP_0030405	Pancreatic endocrine tumor															True	True				True	True
114.3	Secondary neuroendocrine tumors	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.3	Secondary neuroendocrine tumors	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.4	Carcinoid tumors	Neoplasms	HP_0100570	Carcinoid tumor										100.0		82.05			True	True	True	True	True	True	True
114.4	Carcinoid tumors	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.4	Carcinoid tumors	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.41	Intestinal carcinoid	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.41	Intestinal carcinoid	Neoplasms	HP_0006723	Intestinal carcinoid	True	True	True							100.0									True	True	True
114.41	Intestinal carcinoid	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.42	Carcinoid tumor of the bronchus and lung	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.42	Carcinoid tumor of the bronchus and lung	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.43	Carcinoid tumor of the thymus	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.43	Carcinoid tumor of the thymus	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.44	Carcinoid tumor of the stomach	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.44	Carcinoid tumor of the stomach	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.45	Carcinoid tumor of the kidney	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.45	Carcinoid tumor of the kidney	Neoplasms	HP_0100634	Neuroendocrine neoplasm													True	True						True	True
114.5	Paraganglioma	Neoplasms	HP_0002886	Vagal paraganglioma			True																True	True	True
114.5	Paraganglioma	Neoplasms	HP_0002668	Paraganglioma	True	True	True							100.0							True	True	True	True	True
114.5	Paraganglioma	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
114.6	Pheochromocytoma (including adrenal gland neoplasms)	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116	Secondary malignant neoplasm	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.1	Secondary malignancy of lymph nodes	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.2	Secondary malignancy of respiratory organs	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.3	Secondary malignant neoplasm of digestive systems	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.4	Secondary malignant neoplasm of liver	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.5	Secondary malignancy of brain/spine	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.6	Secondary malignancy of bone	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
116.7	Secondary malignant neoplasm of skin	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0001871	Abnormality of blood and blood-forming tissues													True	True						True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0006775	Multiple myeloma				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0004808	Acute myeloid leukemia					True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0011974	Myelofibrosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0007583	Telangiectasia macularis eruptiva perstans															True	True				True	True
120	Hemo onc - by cell of origin	Neoplasms	HP_0012193	Anaplastic large-cell lymphoma											100.0	87.5	True	True	True	True	True	True		True	True
