phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0003337	Reduced prothrombin consumption	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0003645	Prolonged partial thromboplastin time	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0004841	Reduced factor XII activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0004855	Reduced protein S activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0005527	Reduced kininogen activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0005542	Prolonged whole-blood clotting time	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0005543	Reduced protein C activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008151	Prolonged prothrombin time	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008169	Reduced factor VII activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008321	Reduced factor X activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008330	Reduced von Willebrand factor activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008354	Factor X activation deficiency	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0008357	Reduced factor XIII activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0010988	Abnormality of the extrinsic pathway	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0010989	Abnormality of the intrinsic pathway	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0010990	Abnormality of the common coagulation pathway	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011858	Reduced factor IX activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011871	Impaired ristocetin-induced platelet aggregation	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011898	Abnormality of circulating fibrinogen	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011899	Hyperfibrinogenemia	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011900	Hypofibrinogenemia	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011901	Dysfibrinogenemia	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0011996	Elevated coagulation factor V activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0012146	Abnormality of von Willebrand factor	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0012147	Reduced quantity of Von Willebrand factor	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0012175	Resistance to activated protein C	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0012200	Abnormality of prothrombin	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0020193	Prolonged reptilase time	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030129	Impaired ristocetin cofactor assay activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030130	Impaired von Willibrand factor collagen binding activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030131	Abnormal von Willebrand factor multimer distribution	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030132	Absence of large von Willibrand factor multimers	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030133	Abnormal presence of ultra-large von Willebrand factor multimers	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030134	Total absence von Willebrand factor multimers	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030135	Absence of intermediate von Willibrand factor multimers	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030136	Enhanced ristocetin cofactor assay activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030780	Abnormality of the protein C anticoagulant pathway	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030976	Abnormal factor VIII activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0030977	Increased factor VIII activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0031899	Abnormal coagulation factor V activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0032198	Decreased prothrombin time	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0032199	Abnormal prothrombin time	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0033061	Increased factor IX activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0033062	Abnormal factor IX activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0033106	Elevated circulating D-dimer concentration	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040224	Abnormality of fibrinolysis	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040225	Decrease in high molecular weight von Willebrand factor Multimers	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040226	Decreased level of heparin co-factor II	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040227	Decreased level of histidine-rich glycoprotein	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040228	Decreased level of plasminogen	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040229	Decreased level of thrombomodulin	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040230	Decreased level of tissue plasminogen activator	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040233	Factor XIII subunit A deficiency	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040234	Factor XIII subunit B deficiency	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040236	Hyperfibrinolysis	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040237	Impaired binding of factor VIII to VWF	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040239	Increased plasma vitamin K epoxide after vitamin K supplementation	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040240	Increased ratio of VWF propeptide to VWF antigen	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040243	Prolonged euglobulin clot lysis time	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040244	Prolonged Russell's viper venom time	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040245	Reduced alpha-2-antiplasmin activity	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040246	Reduced antithrombin antigen	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040247	Reduced euglobulin clot lysis time	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040248	Reduced plasminogen activator inhibitor 1 activity	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040249	Reduced plasminogen activator inhibitor 1 antigen	True													True	True	True	True				True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0040250	Reduced prothrombin antigen	True													True	True	True	True	True	True		True	True
BI_168	Coagulation defects, purpura and other hemorrhagic conditions	Blood/Immune	HP_0100724	Hypercoagulability	True													True	True	True	True	True			True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0001871	Abnormality of blood and blood-forming tissues	False													True	True						True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0001928	Abnormality of coagulation	False													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0001929	Reduced factor XI activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0001976	Reduced antithrombin III activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0003125	Reduced factor VIII activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0003225	Reduced coagulation factor V activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0003256	Abnormality of the coagulation cascade	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0003337	Reduced prothrombin consumption	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0003645	Prolonged partial thromboplastin time	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0004841	Reduced factor XII activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0004855	Reduced protein S activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0005527	Reduced kininogen activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0005542	Prolonged whole-blood clotting time	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0005543	Reduced protein C activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008151	Prolonged prothrombin time	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008169	Reduced factor VII activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008321	Reduced factor X activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008330	Reduced von Willebrand factor activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008354	Factor X activation deficiency	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0008357	Reduced factor XIII activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0010988	Abnormality of the extrinsic pathway	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0010989	Abnormality of the intrinsic pathway	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0010990	Abnormality of the common coagulation pathway	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011858	Reduced factor IX activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011871	Impaired ristocetin-induced platelet aggregation	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011898	Abnormality of circulating fibrinogen	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011899	Hyperfibrinogenemia	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011900	Hypofibrinogenemia	True													True	True	True	True		True		True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011901	Dysfibrinogenemia	True													True	True	True	True		True		True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0011996	Elevated coagulation factor V activity	True													True	True	True	True				True	True
BI_168.1	Hypo-coagulability	Blood/Immune	HP_0012146	Abnormality of von Willebrand factor	True													True	True	True	True				True	True
