phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
BI_177.13	Acute lymphadenitis	Blood/Immune	HP_0002716	Lymphadenopathy																	True	True			True
BI_177.13	Acute lymphadenitis	Blood/Immune	HP_0002840	Lymphadenitis		True			True			True		80.0	80.0	80.0					True	True	True	True	True
BI_177.13	Acute lymphadenitis	Blood/Immune	HP_0100658	Cellulitis														True		True					True
BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]	Blood/Immune	HP_0025043	Enlarged mesenteric lymph node											80.0	82.35									True
BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]	Blood/Immune	HP_0008940	Generalized lymphadenopathy															True	True				True	True
BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]	Blood/Immune	HP_0002840	Lymphadenitis																	True	True			True
BI_177.2	Enlargement of lymph nodes [Lymphadenopathy]	Blood/Immune	HP_0002716	Lymphadenopathy										81.16			True	True	True	True	True	True		True	True
BI_177.4	Lymphedema	Blood/Immune	HP_0001004	Lymphedema	True	True	True							100.0	100.0						True	True	True	True	True
BI_177.4	Lymphedema	Blood/Immune	HP_0001072	Thickened skin																		True			True
BI_177.4	Lymphedema	Blood/Immune	HP_0031842	Lymphangiectasis															True	True	True			True	True
BI_177.41	Hereditary lymphedema	Blood/Immune	HP_0001004	Lymphedema																	True	True			True
BI_179	Immunodeficiencies	Blood/Immune	HP_0100665	Angioedema																		True			True
BI_179	Immunodeficiencies	Blood/Immune	HP_0010976	B lymphocytopenia																	True	True			True
BI_179	Immunodeficiencies	Blood/Immune	HP_0005432	Transient hypogammaglobulinemia of infancy																	True				True
BI_179	Immunodeficiencies	Blood/Immune	HP_0004431	Complement deficiency															True	True		True		True	True
BI_179	Immunodeficiencies	Blood/Immune	HP_0002721	Immunodeficiency										100.0		100.0							True	True	True
BI_179	Immunodeficiencies	Blood/Immune	HP_0005363	Humoral immunodeficiency											89.47						True	True			True
BI_179.1	Hypogammaglobulinemia NOS	Blood/Immune	HP_0004313	Decreased circulating antibody level	True	True	True	True	True	True				100.0	100.0	81.48	True	True	True	True	True	True	True	True	True
BI_179.1	Hypogammaglobulinemia NOS	Blood/Immune	HP_0004315	Decreased circulating IgG level																	True				True
BI_179.1	Hypogammaglobulinemia NOS	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.1	Hypogammaglobulinemia NOS	Blood/Immune	HP_0004432	Agammaglobulinemia																	True	True			True
BI_179.4	Selective deficiency of immunoglobulin A [IgA]	Blood/Immune	HP_0008348	Decreased circulating IgG2 level										80.0		80.0									True
BI_179.4	Selective deficiency of immunoglobulin A [IgA]	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.4	Selective deficiency of immunoglobulin A [IgA]	Blood/Immune	HP_0002720	Decreased circulating IgA level																	True	True			True
BI_179.4	Selective deficiency of immunoglobulin A [IgA]	Blood/Immune	HP_0002961	Dysgammaglobulinemia																		True			True
BI_179.5	Selective deficiency of immunoglobulin M [IgM]	Blood/Immune	HP_0002961	Dysgammaglobulinemia																		True			True
BI_179.5	Selective deficiency of immunoglobulin M [IgM]	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.6	Selective deficiency of immunoglobulin G [IgG] subclasses*	Blood/Immune	HP_0004315	Decreased circulating IgG level																		True			True
BI_179.6	Selective deficiency of immunoglobulin G [IgG] subclasses*	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.7	Common variable immunodeficiency [CVID]	Blood/Immune	HP_0002961	Dysgammaglobulinemia																	True				True
BI_179.7	Common variable immunodeficiency [CVID]	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.8	Immunodeficiency with increased IgM	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_179.9	Immunodeficiency NOS	Blood/Immune	HP_0002721	Immunodeficiency	True	True	True				True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
BI_179.9	Immunodeficiency NOS	Blood/Immune	HP_0002960	Autoimmunity																		True			True
BI_179.9	Immunodeficiency NOS	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_180	Other disorders involving the immune mechanism	Blood/Immune	HP_0410246	Increased circulating IgD level									True												True
BI_180	Other disorders involving the immune mechanism	Blood/Immune	HP_0010702	Increased circulating antibody level							True	True	True			100.0						True		True	True
BI_180	Other disorders involving the immune mechanism	Blood/Immune	HP_0031047	Paraproteinemia																		True			True
BI_180	Other disorders involving the immune mechanism	Blood/Immune	HP_0004431	Complement deficiency															True	True	True			True	True
BI_180	Other disorders involving the immune mechanism	Blood/Immune	HP_0003261	Increased circulating IgA level									True												True
BI_180.2	Polyclonal hypergammaglobulinemia	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_180.2	Polyclonal hypergammaglobulinemia	Blood/Immune	HP_0010702	Increased circulating antibody level																		True			True
BI_180.2	Polyclonal hypergammaglobulinemia	Blood/Immune	HP_0031047	Paraproteinemia										84.38	84.38	84.38									True
BI_180.3	Paraproteinemias	Blood/Immune	HP_0031047	Paraproteinemia										100.0	100.0						True		True	True	True
BI_180.3	Paraproteinemias	Blood/Immune	HP_0100778	Cryoglobulinemia																	True				True
BI_180.31	Monoclonal gammopathy	Blood/Immune	HP_0030731	Carcinoma																True					True
BI_180.31	Monoclonal gammopathy	Blood/Immune	HP_0031047	Paraproteinemia																	True	True			True
BI_180.31	Monoclonal gammopathy	Blood/Immune	HP_0002664	Neoplasm															True	True				True	True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0001909	Leukemia																True					True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0004377	Hematological neoplasm																True					True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0005508	Monoclonal immunoglobulin M proteinemia													True	True	True	True				True	True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0030731	Carcinoma																True					True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0100778	Cryoglobulinemia											80.0										True
BI_180.33	Macroglobulinemia [Waldenstrom macroglobulinemia]	Blood/Immune	HP_0002664	Neoplasm															True	True				True	True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0020194	IgA heavy chain paraproteinemia																True					True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0030731	Carcinoma																True					True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0020195	IgG heavy chain paraproteinemia															True	True				True	True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0004377	Hematological neoplasm																True					True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0001909	Leukemia																True					True
BI_180.34	Heavy chain disease*	Blood/Immune	HP_0002664	Neoplasm															True	True				True	True
BI_180.4	Cryoglobulinemia*	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_180.4	Cryoglobulinemia*	Blood/Immune	HP_0100778	Cryoglobulinemia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
BI_180.6	Mast cell activation syndrome [MCAS]*	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_180.7	Cytokine release syndrome*	Blood/Immune	HP_0004431	Complement deficiency															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0005764	Polyarticular arthritis															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0007417	Discoid lupus rash														True		True					True
BI_181	Autoimmune disease	Blood/Immune	HP_0008947	Infantile muscular hypotonia																	True				True
BI_181	Autoimmune disease	Blood/Immune	HP_0009830	Peripheral neuropathy														True							True
BI_181	Autoimmune disease	Blood/Immune	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0011096	Peripheral demyelination																	True	True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0011784	Thyrotoxicosis with diffuse goiter							True	True	True			100.0	True	True	True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0012089	Arteritis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0025697	Fibrin casts																	True	True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0005681	Juvenile rheumatoid arthritis					True	True	True	True	True		80.0	100.0			True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0031002	Neuritis														True							True
BI_181	Autoimmune disease	Blood/Immune	HP_0033256	Pancolitis														True		True					True
BI_181	Autoimmune disease	Blood/Immune	HP_0033726	Lupus nephritis																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0100279	Ulcerative colitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0100280	Crohn's disease							True	True	True			100.0		True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0100647	Graves disease															True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0100651	Type I diabetes mellitus												95.24			True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0100758	Gangrene																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0100847	Palmoplantar pustulosis							True	True	True			100.0			True	True		True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0200120	Chronic active hepatitis														True							True
BI_181	Autoimmune disease	Blood/Immune	HP_0200144	obsolete Anaphylactoid purpura															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0005318	Cerebral vasculitis																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0033143	Jejunitis																	True	True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0004387	Enterocolitis																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0032564	Ileitis																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0003040	Arthropathy															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0000759	Abnormal peripheral nervous system morphology													True	True						True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0000819	Diabetes mellitus								True							True	True		True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0000820	Abnormality of the thyroid gland													True	True	True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0000872	Hashimoto thyroiditis				True	True	True					100.0		True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0000951	Abnormality of the skin																True					True
BI_181	Autoimmune disease	Blood/Immune	HP_0001252	Hypotonia																	True				True
BI_181	Autoimmune disease	Blood/Immune	HP_0001276	Hypertonia																	True				True
BI_181	Autoimmune disease	Blood/Immune	HP_0001367	Abnormal joint morphology															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001370	Rheumatoid arthritis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001392	Abnormality of the liver															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0003765	Psoriasiform dermatitis							True	True	True			100.0			True	True		True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001271	Polyneuropathy													True	True						True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001871	Abnormality of blood and blood-forming tissues													True	True						True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001410	Decreased liver function															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0002955	Granulomatosis											82.35	82.35									True
BI_181	Autoimmune disease	Blood/Immune	HP_0002725	Systemic lupus erythematosus				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0002633	Vasculitis																	True	True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0002608	Celiac disease				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0002960	Autoimmunity	True	True	True							100.0					True	True	True		True	True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0002063	Rigidity																	True				True
BI_181	Autoimmune disease	Blood/Immune	HP_0001953	Diabetic ketoacidosis																		True			True
BI_181	Autoimmune disease	Blood/Immune	HP_0001890	Autoimmune hemolytic anemia							True	True	True		100.0	100.0	True	True			True	True		True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0001878	Hemolytic anemia															True	True				True	True
BI_181	Autoimmune disease	Blood/Immune	HP_0002583	Colitis														True		True	True	True			True
CA_100	Malignant neoplasm of the head and neck	Neoplasms	HP_0030731	Carcinoma														True		True					True
CA_100	Malignant neoplasm of the head and neck	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100	Malignant neoplasm of the head and neck	Neoplasms	HP_0012288	Neoplasm of head and neck										84.44											True
CA_100	Malignant neoplasm of the head and neck	Neoplasms	HP_0012720	Neoplasm of the nose																	True	True			True
CA_100	Malignant neoplasm of the head and neck	Neoplasms	HP_0100723	Gastrointestinal stroma tumor																		True			True
CA_100.1	Malignant neoplasm of the oral cavity	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.1	Malignant neoplasm of the oral cavity	Neoplasms	HP_0030731	Carcinoma														True		True					True
CA_100.1	Malignant neoplasm of the oral cavity	Neoplasms	HP_0100649	Neoplasm of the oral cavity		True								85.71									True	True	True
CA_100.12	Malignant neoplasm of the tongue	Neoplasms	HP_0030731	Carcinoma														True		True					True
CA_100.12	Malignant neoplasm of the tongue	Neoplasms	HP_0100648	Neoplasm of the tongue		True																	True	True	True
CA_100.12	Malignant neoplasm of the tongue	Neoplasms	HP_0002664	Neoplasm													True	True	True	True				True	True
CA_100.13	Malignant neoplasm of the gums	Neoplasms	HP_0030731	Carcinoma														True		True					True
