phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10
149.3	Cancer of hypopharynx	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
149.3	Cancer of hypopharynx	neoplasms	HP_0030731	Carcinoma															True		True		
149.4	Cancer of larynx	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
149.4	Cancer of larynx	neoplasms	HP_0012720	Neoplasm of the nose																			True
149.4	Cancer of larynx	neoplasms	HP_0100605	Neoplasm of the larynx											82.05	82.05							
149.4	Cancer of larynx	neoplasms	HP_0012118	Laryngeal carcinoma			True							100.0								True	True
149.4	Cancer of larynx	neoplasms	HP_0030076	Lobular carcinoma in situ											80.0	80.0							
149.4	Cancer of larynx	neoplasms	HP_0030731	Carcinoma															True		True		
149.9	Cancer of of nasal cavities	neoplasms	HP_0012720	Neoplasm of the nose															True		True		
149.9	Cancer of of nasal cavities	neoplasms	HP_0100799	Neoplasm of the middle ear												84.44							
149.9	Cancer of of nasal cavities	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
149.9	Cancer of of nasal cavities	neoplasms	HP_0100637	obsolete Neoplasia of the nose															True		True		
149.9	Cancer of of nasal cavities	neoplasms	HP_0030731	Carcinoma															True		True		
150	Cancer of esophagus	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
150	Cancer of esophagus	neoplasms	HP_0100580	Barrett esophagus													14.078918893537613						
150	Cancer of esophagus	neoplasms	HP_0100751	Esophageal neoplasm													61.51714068482668					True	True
150	Cancer of esophagus	neoplasms	HP_0011459	Esophageal carcinoma											80.95	80.95						True	True
150	Cancer of esophagus	neoplasms	HP_0030731	Carcinoma															True		True		
151	Cancer of stomach	neoplasms	HP_0012126	Stomach cancer		True								100.0			22.346705998880893	True	True	True	True	True	True
151	Cancer of stomach	neoplasms	HP_0100836	Malignant neoplasm of the central nervous system											80.95	80.95							
151	Cancer of stomach	neoplasms	HP_0006753	Neoplasm of the stomach											82.93	82.93							
151	Cancer of stomach	neoplasms	HP_0033770	Gastric adenocarcinoma																		True	True
151	Cancer of stomach	neoplasms	HP_0030731	Carcinoma															True		True		
151	Cancer of stomach	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
151	Cancer of stomach	neoplasms	HP_0100570	Carcinoid tumor												82.05							
151	Cancer of stomach	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
153	Colorectal cancer	neoplasms	HP_0100743	Neoplasm of the rectum											82.05	82.05							
153	Colorectal cancer	neoplasms	HP_0006763	Anal canal squamous carcinoma											83.64								
153	Colorectal cancer	neoplasms	HP_0030437	Anal canal neoplasm											85.11	85.11							
153	Colorectal cancer	neoplasms	HP_0006771	Duodenal adenocarcinoma															True		True		
153	Colorectal cancer	neoplasms	HP_0031499	Appendiceal mucinous neoplasm																		True	True
153	Colorectal cancer	neoplasms	HP_0100836	Malignant neoplasm of the central nervous system											87.8	87.8							
153	Colorectal cancer	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
153	Colorectal cancer	neoplasms	HP_0200008	Intestinal polyposis																			True
153	Colorectal cancer	neoplasms	HP_0003003	Colon cancer														True	True	True	True	True	True
153	Colorectal cancer	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
153	Colorectal cancer	neoplasms	HP_0030731	Carcinoma															True		True		
153.2	Colon cancer	neoplasms	HP_0100836	Malignant neoplasm of the central nervous system											87.8	87.8							
153.2	Colon cancer	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
153.2	Colon cancer	neoplasms	HP_0003003	Colon cancer	True	True	True							100.0				True	True	True	True	True	True
153.2	Colon cancer	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
153.2	Colon cancer	neoplasms	HP_0030731	Carcinoma															True		True		
153.2	Colon cancer	neoplasms	HP_0100570	Carcinoid tumor													17.515638603100573						
153.2	Colon cancer	neoplasms	HP_0031499	Appendiceal mucinous neoplasm																		True	True
153.2	Colon cancer	neoplasms	HP_0200008	Intestinal polyposis																			True
153.2	Colon cancer	neoplasms	HP_0006771	Duodenal adenocarcinoma															True		True		
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0030731	Carcinoma															True		True		
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0030437	Anal canal neoplasm											85.11	85.11							
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0003003	Colon cancer																		True	True
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0006763	Anal canal squamous carcinoma											83.64								
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0100743	Neoplasm of the rectum											82.05	82.05							
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
153.3	Malignant neoplasm of rectum, rectosigmoid junction, and anus	neoplasms	HP_0100836	Malignant neoplasm of the central nervous system												82.05							
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0009792	Teratoma																			True
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0200058	Angiosarcoma												81.25							
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0012226	Ovarian teratoma																			True
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0030153	Cholangiocarcinoma													89.07512283703595			True	True	True	True
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0030731	Carcinoma															True		True		
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0002896	Neoplasm of the liver													22.75068509846934	True	True	True	True	True	True
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0002884	Hepatoblastoma							True	True	True			100.0			True	True	True		True
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
155	Cancer of liver and intrahepatic bile duct	neoplasms	HP_0001402	Hepatocellular carcinoma													17.144481638000514		True	True	True	True	True
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0200058	Angiosarcoma												81.25							
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0001402	Hepatocellular carcinoma													58.34123248821063		True	True	True		True
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0002884	Hepatoblastoma							True	True	True			100.0	21.14713672895061		True	True	True		True
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0002896	Neoplasm of the liver													20.147323601180307		True	True	True		
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0030731	Carcinoma															True		True		
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0012226	Ovarian teratoma																			True
155.1	Malignant neoplasm of liver, primary	neoplasms	HP_0009792	Teratoma																			True
157	Pancreatic cancer	neoplasms	HP_0006725	Pancreatic adenocarcinoma																		True	True
157	Pancreatic cancer	neoplasms	HP_0030731	Carcinoma															True		True		
157	Pancreatic cancer	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
157	Pancreatic cancer	neoplasms	HP_0030404	Glucagonoma																		True	True
157	Pancreatic cancer	neoplasms	HP_0002894	Neoplasm of the pancreas											82.93	82.93		True	True	True	True		
157	Pancreatic cancer	neoplasms	HP_0012197	Insulinoma																		True	True
158	Neoplasm of unspecified nature of digestive system	neoplasms	HP_0030731	Carcinoma															True		True		
158	Neoplasm of unspecified nature of digestive system	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100575	Neoplasm of the gallbladder											84.44	84.44							
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100833	Neoplasm of the small intestine											81.36	87.27						True	True
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0030153	Cholangiocarcinoma																		True	
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0002245	Meckel diverticulum												85.11						True	True
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0006771	Duodenal adenocarcinoma															True		True		
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100574	Biliary tract neoplasm												86.79							
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0006749	Malignant gastrointestinal tract tumors																True	True		
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0030731	Carcinoma															True		True		
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0030406	Primary peritoneal carcinoma																		True	True
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100003	Peritoneal mesothelioma												88.89				True	True		True
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100836	Malignant neoplasm of the central nervous system												80.95							
159	Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum	neoplasms	HP_0100570	Carcinoid tumor													33.691653116939285						
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0030731	Carcinoma															True		True		
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0100833	Neoplasm of the small intestine											81.36	87.27						True	True
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0002666	Pheochromocytoma													52.10427659993536						
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0002245	Meckel diverticulum												85.11						True	True
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0100634	Neuroendocrine neoplasm														True	True				
159.2	Malignant neoplasm of small intestine, including duodenum	neoplasms	HP_0006771	Duodenal adenocarcinoma															True		True		
159.3	Malignant neoplasm of gallbladder and extrahepatic bile ducts	neoplasms	HP_0100575	Neoplasm of the gallbladder											84.44	84.44							
159.3	Malignant neoplasm of gallbladder and extrahepatic bile ducts	neoplasms	HP_0002664	Neoplasm														True	True	True	True		
159.3	Malignant neoplasm of gallbladder and extrahepatic bile ducts	neoplasms	HP_0100574	Biliary tract neoplasm												86.79							
159.3	Malignant neoplasm of gallbladder and extrahepatic bile ducts	neoplasms	HP_0030153	Cholangiocarcinoma																		True	
159.3	Malignant neoplasm of gallbladder and extrahepatic bile ducts	neoplasms	HP_0030731	Carcinoma															True		True		
159.4	Malignant neoplasm of retroperitoneum and peritoneum	neoplasms	HP_0030406	Primary peritoneal carcinoma													40.68627634729415					True	True
