phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
369.53	Granular corneal dystrophy	Eye	HP_0007802	Granular corneal dystrophy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
370.41	Pupillary abnormalities	Eye	HP_0000615	Abnormal pupil morphology	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
389.2	Leucocoria	Eye	HP_0000555	Leukocoria	False										81.82	81.82	81.82	True	True	True	True	True			True	True
384.1	Anisocoria	Eye	HP_0009916	Anisocoria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
753.2	Congenital lens anomalies	Cong	HP_0001374	Congenital hip dislocation	False										80.95											True
753.21	Congenital aphakia	Cong	HP_0007707	Congenital aphakia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
373.1	Chorioretinal scars	Eye	HP_0007777	Chorioretinal scar	False				True	True	True				100.0	100.0	100.0	True	True	True	True			True	True	True
373.11	Solar retinopathy	Eye	HP_0000488	Retinopathy	False										80.0	80.0	80.0									True
373.31	Choroideremia	Eye	HP_0001139	Choroideremia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
373.2	Choroidal degenerations	Eye	HP_0007945	obsolete Choroidal degeneration	False						True			True	80.0	80.0	80.0									True
374.5	Macular degeneration	Eye	HP_0000608	Macular degeneration	False	True	True	True		True		True	True	True	100.0	84.21	100.0					True	True	True	True	True
374.51	Age-related macular degeneration	Eye	HP_0007868	obsolete Age-related macular degeneration	False			True							86.21			True	True	True	True			True	True	True
374.53	Cystoid macular degeneration	Eye	HP_0000608	Macular degeneration	False		True			True			True											True	True	True
374.6	Peripheral retinal degeneration	Eye	HP_0007769	Peripheral retinal degeneration	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
374.6	Peripheral retinal degeneration	Eye	HP_0007782	obsolete Peripheral retinal cone degeneration	False			True			True			True										True	True	True
374.9	Central serous chorioretinopathy	Eye	HP_0025567	Central serous chorioretinopathy	False	True	True	True				True	True	True	100.0	86.21	100.0	True	True	True	True	True		True	True	True
873	Retinopathy of prematurity	Neonate	HP_0500049	Retinopathy of prematurity	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
374.11	Serous retinal detachment	Eye	HP_0000541	Retinal detachment	False		True			True			True							True	True			True	True	True
374.41	Hypertensive retinopathy	Eye	HP_0001095	Hypertensive retinopathy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
374.57	Angioid streaks of macula	Eye	HP_0001102	Angioid streaks of the fundus	False										81.08		81.08									True
374.12	Traction detachment of retina	Eye	HP_0007917	Tractional retinal detachment	False										93.33	93.33	93.33	True	True	True	True				True	True
374.33	Retinal neovascularization	Eye	HP_0030666	Retinal neovascularization	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True					True	True	True
386.6	Night blindness	Eye	HP_0000662	Nyctalopia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
388.1	Blindness of both eyes	Eye	HP_0000618	Blindness	False										80.0		80.0						True			True
374.31	Exudative retinopathy	Eye	HP_0007898	Exudative retinopathy	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
374.61	Lattice degeneration of retina	Eye	HP_0007992	Lattice retinal degeneration	False						True				93.02	83.33	93.02	True	True	True	True				True	True
374.32	Retinal microaneurysms	Eye	HP_0032416	Retinal microaneurysm	False										100.0	100.0	92.68	True	True					True	True	True
374.34	Retinal vasculitis	Eye	HP_0025188	Retinal vasculitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
374.21	Retinoschisis	Eye	HP_0030502	Retinoschisis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
380.22	Optic disc drusen	Eye	HP_0012426	Optic disc drusen	False	True	True	True		True			True		88.89	88.89	88.89	True	True	True	True	True		True	True	True
374.38	Retinal vein occlusions	Eye	HP_0012636	Retinal vein occlusion	False					True			True		100.0							True		True	True	True
374.37	Retinal arterial occlusions	Eye	HP_0025326	Retinal arterial occlusion	False					True			True		100.0	83.33	100.0							True	True	True
374.55	Puckering of macula	Eye	HP_0100014	Epiretinal membrane	False										89.66	100.0	89.66	True	True			True			True	True
375	Abnormal intraocular pressure	Eye	HP_0012632	Abnormal intraocular pressure	False	True	True	True							100.0									True	True	True
375.1	Glaucoma	Eye	HP_0000501	Glaucoma	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
375.6	Ocular hypertension	Eye	HP_0007906	Ocular hypertension	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
753.9	Congenital or developmental glaucoma	Cong	HP_0001087	Developmental glaucoma	False					True					82.35	100.0		True	True	True	True				True	True
376.2	Vitreous opacities	Eye	HP_0100832	Vitreous floaters	False	True	True	True		True			True		100.0	100.0	100.0			True	True			True	True	True
376.4	Vitreomacular adhesion	Eye	HP_0031150	Vitreomacular adhesion	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
380.13	Optic nerve hypoplasia	Eye	HP_0000609	Optic nerve hypoplasia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
380.21	Papilledema	Eye	HP_0001085	Papilledema	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
380.12	Ischemic optic neuropathy	Eye	HP_0001138	Optic neuropathy	False										82.93	82.93	82.93									True
380.51	Cortical blindness	Eye	HP_0100704	Cerebral visual impairment	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
750.14	Septo-optic dysplasia of brain*	Cong	HP_0100842	Septo-optic dysplasia	False		True						True		88.0		88.0			True	True		True	True	True	True
381.31	Alternating esotropia	Eye	HP_0001137	Alternating esotropia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
381.5	Vertical strabismus	Eye	HP_0020043	Vertical incomitant strabismus	False										80.95											True
381.32	Accommodative esotropia	Eye	HP_0020046	Accommodative esotropia	False	True	True	True							100.0			True	True	True	True			True	True	True
381.8	Heterophoria	Eye	HP_0032011	Heterophoria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
381.81	Esophoria	Eye	HP_0025312	Esophoria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
381.82	Exophoria	Eye	HP_0025313	Exophoria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
381.41	Alternating exotropia	Eye	HP_0031717	Alternating exotropia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
381.7	Cyclotropia	Eye	HP_0031776	Cyclotropia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
381.83	Cyclophoria	Eye	HP_0031777	Cyclophoria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
382.1	Impaired convergence	Eye	HP_0000619	Impaired convergence	False	True	True	True		True		True	True	True	100.0	85.71	100.0			True	True	True	True	True	True	True
384.3	Mydriasis	Eye	HP_0011499	Mydriasis	False	True	True	True				True	True	True	100.0		100.0			True	True	True		True	True	True
384.4	Tonic pupil	Eye	HP_0012074	Tonic pupil	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True		True	True	True
386.5	Color vision deficiencies	Eye	HP_0000551	Color vision defect	False										80.0	80.0	80.0	True	True	True	True				True	True
386.4	Visual field defects	Eye	HP_0001123	Visual field defect	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
386.41	Scotoma	Eye	HP_0000575	Scotoma	False	True	True	True							100.0							True		True	True	True
386.1	Amblyopia	Eye	HP_0000646	Amblyopia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
386.2	Diplopia	Eye	HP_0000651	Diplopia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
386.43	Constriction of visual field	Eye	HP_0001133	Constriction of peripheral visual field	False		True	True							100.0					True	True			True	True	True
386.42	Hemianopia	Eye	HP_0012377	Hemianopia	False	True	True	True							100.0									True	True	True
387.3	Astigmatism	Eye	HP_0000483	Astigmatism	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
387.1	Hypermetropia	Eye	HP_0000540	Hypermetropia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
387.2	Myopia	Eye	HP_0000545	Myopia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
387.5	Anisometropia	Eye	HP_0012803	Anisometropia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
387.31	Irregular astigmatism	Eye	HP_0031792	Irregular astigmatism	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
390.2	Exostosis of external auditory canal	Hearing	HP_0004459	Exostosis of the external auditory canal	False			True						True	100.0		83.02	True	True					True	True	True
390.4	Impacted cerumen	Hearing	HP_0030788	Impacted cerumen	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
391.5	Abnormalities of ear ossicles	Hearing	HP_0004452	Abnormality of the middle ear ossicles	False										85.71											True
391.8	Otosclerosis	Hearing	HP_0000362	Otosclerosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
391.4	Tympanosclerosis	Hearing	HP_0020123	Tympanosclerosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
391.22	Obstruction of Eustachian tube	Hearing	HP_0040269	Blocked Eustachian tube	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
397	Other hearing abnormality	Hearing	HP_0000364	Hearing abnormality	False		True								100.0									True	True	True
396.21	Sensorineural hearing loss, bilateral	Hearing	HP_0000407	Sensorineural hearing impairment	False		True			True			True										True	True	True	True
396.1	Conductive hearing loss	Hearing	HP_0000405	Conductive hearing impairment	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
396.11	Conductive hearing loss, bilateral	Hearing	HP_0000405	Conductive hearing impairment	False		True			True			True										True	True	True	True
396.3	Mixed conductive and sensorineural hearing loss	Hearing	HP_0008527	Congenital sensorineural hearing impairment	False										80.0	80.0	80.0									True
397.1	Tinnitus	Hearing	HP_0000360	Tinnitus	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
397.11	Pulsatile tinnitus*	Hearing	HP_0008629	Pulsatile tinnitus	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
424.1	Left heart failure	Cardio	HP_0001635	Congestive heart failure	False		True			True									True		True			True	True	True
424.1	Left heart failure	Cardio	HP_0005162	Abnormal left ventricular function	False							True	True	True	87.8	87.8	100.0	True	True	True	True				True	True
424.5	Right heart failure*	Cardio	HP_0001635	Congestive heart failure	False		True						True				87.5				True			True	True	True
424.5	Right heart failure*	Cardio	HP_0001708	Right ventricular failure	False										88.37		88.37			True	True				True	True
853.1	Neonatal cardiac failure	Neonate	HP_0001635	Congestive heart failure	False										81.08		81.08						True			True
413.13	Mitral valve stenosis	Cardio	HP_0001718	Mitral stenosis	False	True	True	True	True	True	True				100.0	100.0						True	True	True	True	True
413.21	Aortic stenosis	Cardio	HP_0001650	Aortic valve stenosis	False	True	True	True							100.0	81.63	81.63			True	True	True	True	True	True	True
778	Congenital malformations of great arteries	Cong	HP_0011603	Congenital malformation of the great arteries	False									True	100.0		100.0			True	True			True	True	True
778.41	Coarctation of aorta	Cong	HP_0001680	Coarctation of aorta	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
779	Congenital malformations of heart valves	Cong	HP_0045017	Congenital malformation of the left heart	False										82.14											True
779.31	Congenital stenosis of aortic valve	Cong	HP_0001650	Aortic valve stenosis	False										81.63	81.63	81.63					True	True			True
413.11	Mitral valve insufficiency	Cardio	HP_0001653	Mitral regurgitation	False	True	True	True							100.0	80.95	80.95			True	True	True	True	True	True	True
413.22	Aortic insufficiency	Cardio	HP_0001659	Aortic regurgitation	False	True	True	True							100.0	80.95	80.95			True	True	True	True	True	True	True
413.32	Tricuspid value insufficiency*	Cardio	HP_0005180	Tricuspid regurgitation	False		True						True		88.89		83.33						True	True	True	True
413.31	Tricuspid value stenosis*	Cardio	HP_0010446	Tricuspid stenosis	False		True								87.8		81.82			True	True		True	True	True	True
779.21	Congenital tricuspid stenosis*	Cong	HP_0010446	Tricuspid stenosis	False										80.0		80.0						True			True
780	Other congenital anomalies of heart	Cong	HP_0001374	Congenital hip dislocation	False										81.82	81.82										True
418.1	Abnormal electrocardiogram [ECG] [EKG]	Cardio	HP_0003115	Abnormal EKG	False		True						True		86.21		86.21							True	True	True
T866	Injury to kidney	Trauma	HP_0001919	Acute kidney injury	False										84.85	84.85	84.85									True
401.7	Hypertensive crisis*	Cardio	HP_0100735	Hypertensive crisis	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
436.5	Cerebral atherosclerosis	Cardio	HP_0007201	Cerebral artery atherosclerosis	False			True			True			True	86.27	86.27	86.27							True	True	True
411.1	Hemopericardium NEC	Cardio	HP_0011851	Hemopericardium	False		True		True	True	True				88.89	100.0		True	True			True	True	True	True	True
436.3	Atherosclerosis of aorta	Cardio	HP_0012397	Aortic atherosclerotic lesion	False			True			True			True	100.0	100.0	100.0	True	True	True	True			True	True	True
406	Chronic pulmonary heart disease	Cardio	HP_0006510	Chronic pulmonary obstruction	False										80.0	80.0										True
440.3	Pulmonary embolism	Cardio	HP_0002204	Pulmonary embolism	False	True	True	True		True		True	True	True	100.0	80.0	100.0			True	True	True	True	True	True	True
440.3	Pulmonary embolism	Cardio	HP_0033639	Septic pulmonary embolism	False			True	True	True	True			True		100.0		True	True					True	True	True
406.1	Pulmonary hypertension	Cardio	HP_0002092	Pulmonary arterial hypertension	False			True					True	True		83.64	84.38	True	True	True	True	True	True	True	True	True
406.1	Pulmonary hypertension	Cardio	HP_0030950	Pulmonary venous hypertension	False			True						True	86.96		86.96							True	True	True
406.11	Primary pulmonary hypertension	Cardio	HP_0002092	Pulmonary arterial hypertension	False										83.64	83.64	83.64	True	True	True	True	True	True		True	True
406.13	Secondary pulmonary arterial hypertension*	Cardio	HP_0002092	Pulmonary arterial hypertension	False		True						True		84.38		84.38							True	True	True
469	Bronchitis	Resp	HP_0012387	Bronchitis	False	True	True	True							100.0			True	True	True	True	True	True	True	True	True
474	Chronic obstructive pulmonary disease [COPD]	Resp	HP_0006510	Chronic pulmonary obstruction	False		True					True	True	True	100.0		100.0			True	True	True	True	True	True	True
474.1	Emphysema	Resp	HP_0002097	Emphysema	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
476	Bronchiectasis	Resp	HP_0002110	Bronchiectasis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
411.3	Cardiac tamponade	Cardio	HP_0033415	Cardiac tamponade	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
413.12	Mitral valve prolapse*	Cardio	HP_0001634	Mitral valve prolapse	False	True	True	True							100.0					True	True		True	True	True	True
779.1	Anomalies of pulmonary valve, congenital	Cong	HP_0001641	Abnormal pulmonary valve morphology	False										83.64	83.64										True
413.41	Pulmonary valve stenosis*	Cardio	HP_0001642	Pulmonic stenosis	False	True	True	True					True		100.0	83.64	83.64			True	True	True	True	True	True	True
413.42	Pulmonary valve insufficiency*	Cardio	HP_0010444	Pulmonary insufficiency	False		True								94.12		80.0			True	True			True	True	True
779.12	Congenital pulmonary valve stenosis	Cong	HP_0001642	Pulmonic stenosis	False		True						True		83.64	83.64	83.64					True	True	True	True	True
778.51	Pulmonary artery coarctation and atresia	Cong	HP_0004935	Pulmonary artery atresia	False								True		84.75	84.75	100.0			True	True		True		True	True
779.11	Pulmonary valve atresia	Cong	HP_0004935	Pulmonary artery atresia	False		True						True											True	True	True
779.11	Pulmonary valve atresia	Cong	HP_0010882	Pulmonary valve atresia	False	True	True	True				True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
779.13	Congenital pulmonary valve insufficiency*	Cong	HP_0010444	Pulmonary insufficiency	False										80.0		80.0									True
780.44	Tetralogy of Fallot	Cong	HP_0001636	Tetralogy of Fallot	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
781.3	Congenital malformations of renal artery	Cong	HP_0011603	Congenital malformation of the great arteries	False										83.33		83.33									True
420	Cardiac arrest	Cardio	HP_0001695	Cardiac arrest	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
416.13	Re-entry ventricular arrhythmia*	Cardio	HP_0004308	Ventricular arrhythmia	False		True						True											True	True	True
417.2	Tachycardia	Cardio	HP_0001649	Tachycardia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
416.6	Long QT syndrome	Cardio	HP_0001657	Prolonged QT interval	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
417.3	Bradycardia*	Cardio	HP_0001662	Bradycardia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
416.3	Ventricular fibrillation and flutter	Cardio	HP_0011841	Ventricular flutter	False				True	True	True	True	True	True	85.11	100.0	100.0	True	True	True	True	True	True		True	True
416.31	Ventricular fibrillation	Cardio	HP_0001663	Ventricular fibrillation	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
416.4	Heart block	Cardio	HP_0012722	Heart block	False	True	True	True							100.0	100.0							True	True	True	True
416.41	Atrioventricular block	Cardio	HP_0001678	Atrioventricular block	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
416.51	Atrial premature depolarization [Supraventricular premature beats]	Cardio	HP_0006699	Premature atrial contractions	False					True	True				84.68	100.0		True	True	True	True	True	True		True	True
417.1	Palpitations	Cardio	HP_0001962	Palpitations	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
416.2	Atrial fibrillation and flutter	Cardio	HP_0004749	Atrial flutter	False				True	True	True	True	True	True	81.08	100.0	100.0	True	True			True	True		True	True
416.22	Atrial flutter	Cardio	HP_0004749	Atrial flutter	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True			True	True	True	True	True
416.222	Atypical atrial flutter*	Cardio	HP_0004749	Atrial flutter	False										85.71		85.71						True			True
416.12	Ventricular tachycardia	Cardio	HP_0004756	Ventricular tachycardia	False	True	True	True		True		True	True	True	100.0		100.0			True	True	True	True	True	True	True
416.21	Atrial fibrillation	Cardio	HP_0005110	Atrial fibrillation	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True			True	True	True	True	True
416.213	Chronic atrial fibrillation*	Cardio	HP_0005110	Atrial fibrillation	False		True						True										True	True	True	True
416.214	Permanent atrial fibrillation*	Cardio	HP_0004754	Permanent atrial fibrillation	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
416.42	Left bundle branch block	Cardio	HP_0011710	Bundle branch block	False		True						True									True	True	True	True	True
416.43	Right bundle branch block	Cardio	HP_0011710	Bundle branch block	False		True		True	True	True		True			100.0		True	True			True		True	True	True
416.71	Sick sinus syndrome*	Cardio	HP_0011704	Sick sinus syndrome	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
416.32	Ventricular flutter	Cardio	HP_0011841	Ventricular flutter	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
423	Abnormal cardiac sounds	Cardio	HP_0001627	Abnormal heart morphology	False										83.33											True
497	Respiratory arrest	Resp	HP_0005943	Respiratory arrest	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
423.1	Cardiac murmurs	Cardio	HP_0030148	Heart murmur	False	True	True	True				True	True	True	100.0		100.0			True	True	True		True	True	True
488.1	Dyspnea [Shortness of breath]	Resp	HP_0002094	Dyspnea	False		True		True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
425	Cardiomegaly	Cardio	HP_0001640	Cardiomegaly	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
870.2	Neonatal cerebral ischemia*	Neonate	HP_0002637	Cerebral ischemia	False										82.05		82.05									True
431.2	Transient cerebral ischemic attacks	Cardio	HP_0002326	Transient ischemic attack	False		True						True		87.27		87.27		True	True	True	True	True	True	True	True
440.15	Cerebral venous sinus thrombosis	Cardio	HP_0005305	Cerebral venous thrombosis	False		True								90.2							True	True	True	True	True
512.1	Dysphagia, oropharyngeal phase	GI	HP_0200136	Oral-pharyngeal dysphagia	False		True			True			True		87.5	87.5	87.5	True	True	True	True	True		True	True	True
433.21	Carotid artery stenosis	Cardio	HP_0100546	Carotid artery stenosis	False	True	True	True							100.0							True	True	True	True	True
433.1	Occlusion and stenosis of cerebral arteries	Cardio	HP_0012492	Cerebral artery stenosis	False										86.27		86.27									True
436.1	Atherosclerosis of renal artery	Cardio	HP_0031684	Renal artery atherosclerosis	False		True			True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
438.1	Aortic aneurysm and ectasia	Cardio	HP_0004942	Aortic aneurysm	False										80.0			True	True	True	True				True	True
438.12	Thoracic aneurysm	Cardio	HP_0012727	Thoracic aortic aneurysm	False			True					True		82.05		86.79		True		True	True	True	True	True	True
438.41	Aortic dissection	Cardio	HP_0002647	Aortic dissection	False	True	True	True							100.0		82.76	True	True	True	True	True	True	True	True	True
438.9	Aneurysm of pulmonary artery	Cardio	HP_0004937	Pulmonary artery aneurysm	False		True			True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
438.42	Carotid artery dissection	Cardio	HP_0012158	Carotid artery dissection	False	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True	True		True	True	True
438.11	Abdominal aortic aneurysm	Cardio	HP_0005112	Abdominal aortic aneurysm	False	True	True	True					True		100.0		87.27					True	True	True	True	True
438.13	Thoracoabdominal aortic aneurysm	Cardio	HP_0005112	Abdominal aortic aneurysm	False										83.64											True
438.8	Rupture of artery	Cardio	HP_0025019	Arterial rupture	False										100.0	100.0	100.0	True	True	True	True			True	True	True
444	Venous insufficiency	Cardio	HP_0005293	Venous insufficiency	False	True	True	True							100.0			True	True		True			True	True	True
444.1	Varicose veins	Cardio	HP_0002619	Varicose veins	False	True	True	True							100.0	83.87	83.87			True	True	True	True	True	True	True
444.13	Esophageal varix	Cardio	HP_0002040	Esophageal varix	False	True	True	True							100.0		85.71			True	True			True	True	True
440.11	Deep vein thrombosis [DVT]	Cardio	HP_0002625	Deep venous thrombosis	False		True								90.91					True	True	True		True	True	True
440.12	Portal vein thrombosis	Cardio	HP_0030242	Portal vein thrombosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
440.14	Budd-Chiari syndrome	Cardio	HP_0002639	Budd-Chiari syndrome	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
440.4	Septic embolism	Cardio	HP_0033553	Septic embolism	False	True	True	True							100.0									True	True	True
443.3	Arterial fibromuscular dysplasia*	Cardio	HP_0005313	Arterial fibromuscular dysplasia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
443.2	Celiac artery compression syndrome	Cardio	HP_0012327	Celiac artery compression	False		True			True			True		85.19	85.19	85.19	True	True	True	True			True	True	True
444.12	Gastric varices*	Cardio	HP_0030169	Gastric varix	False										85.71		85.71			True	True		True		True	True
498.2	Cyanosis	Resp	HP_0000961	Cyanosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
470	Acute bronchiolitis	Resp	HP_0011950	Bronchiolitis	False		True			True			True		80.0	80.0	80.0					True	True	True	True	True
463.21	Seasonal allergic rhinitis	Resp	HP_0003193	Allergic rhinitis	False										81.08		81.08	True	True	True	True				True	True
462	Sinusitis	Resp	HP_0000246	Sinusitis	False	True	True	True							100.0					True	True	True	True	True	True	True
462.11	Acute recurrent sinusitis*	Resp	HP_0011108	Recurrent sinusitis	False		True						True		83.87		83.87							True	True	True
463.4	Nasal congestion*	Resp	HP_0001742	Nasal congestion	False	True	True	True				True	True	True						True	True		True	True	True	True
471.2	Deviated nasal septum	Resp	HP_0004411	Deviated nasal septum	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
472.5	Stenosis of larynx	Resp	HP_0001602	Laryngeal stenosis	False										86.67	86.67	86.67	True	True	True	True				True	True
472.4	Laryngeal spasm	Resp	HP_0025425	Laryngospasm	False										84.62	84.62	84.62	True	True	True	True	True	True		True	True
472.3	Edema of larynx	Resp	HP_0012027	Laryngeal edema	False										84.62	84.62	84.62	True	True	True	True				True	True
474.13	Centrilobular emphysema*	Resp	HP_0032966	Centrilobular emphysema	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
475	Asthma	Resp	HP_0002099	Asthma	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
486.21	Bronchospasm	Resp	HP_0025428	Bronchospasm	False	True	True	True							100.0	83.87	83.87					True		True	True	True
480	Pulmonary edema	Resp	HP_0100598	Pulmonary edema	False	True	True	True				True	True	True	100.0	81.48	100.0			True	True	True	True	True	True	True
480.1	Acute pulmonary edema	Resp	HP_0100598	Pulmonary edema	False		True						True		86.49	81.48	86.49					True		True	True	True
480.2	Chronic pulmonary edema	Resp	HP_0100598	Pulmonary edema	False										80.0		80.0			True	True	True			True	True
854.1	Respiratory distress of newborn	Neonate	HP_0002643	Neonatal respiratory distress	False		True			True			True		100.0	87.88	100.0							True	True	True
854.11	Respiratory distress syndrome of newborn	Neonate	HP_0002643	Neonatal respiratory distress	False		True			True			True		87.88	87.88	87.88							True	True	True
854.6	Respiratory failure of newborn	Neonate	HP_0002878	Respiratory failure	False										82.61	82.61	82.61									True
485	Chronic respiratory failure	Resp	HP_0002878	Respiratory failure	False		True			True			True		82.61	82.61	82.61							True	True	True
