phecodeX_code	phecodeX_label	phecodeX_simpleLabel	phecodeX_category	hpo_code	hpo_label	SORTA_score
757.11	Cleft uvula [Bifid uvula]*	cleft uvula bifid uvula	Cong	HP_0000193	Bifid uvula	100.0
757.2	Cleft lip	cleft lip	Cong	HP_0410030	Cleft lip	100.0
758.2	Abnormal skull shape*	abnormal skull shape	Cong	HP_0002648	Abnormality of calvarial morphology	100.0
758.21	Dolichocephaly*	dolichocephaly	Cong	HP_0000268	Dolichocephaly	100.0
758.22	Plagiocephaly*	plagiocephaly	Cong	HP_0001357	Plagiocephaly	100.0
758.23	Craniosynostosis*	craniosynostosis	Cong	HP_0001363	Craniosynostosis	100.0
758.3	Craniofacial dysostosis*	craniofacial dysostosis	Cong	HP_0004439	Craniofacial dysostosis	100.0
758.31	Mandibulofacial dysostosis*	mandibulofacial dysostosis	Cong	HP_0005321	Mandibulofacial dysostosis	100.0
758.4	Macrocephaly*	macrocephaly	Cong	HP_0000256	Macrocephaly	100.0
758.5	Hypertelorism	hypertelorism	Cong	HP_0000316	Hypertelorism	100.0
758.61	Choanal atresia	choanal atresia	Cong	HP_0000453	Choanal atresia	100.0
758.63	Agenesis and underdevelopment of nose*	agenesis and underdevelopment of nose	Cong	HP_0009927	Aplasia of the nose	81.82
758.7	Wide cranial sutures of newborn	wide cranial sutures of newborn	Cong	HP_0010537	Wide cranial sutures	82.61
759.1	Ankyloglossia	ankyloglossia	Cong	HP_0010296	Ankyloglossia	100.0
759.2	Macroglossia	macroglossia	Cong	HP_0000158	Macroglossia	100.0
762.11	Esophageal web*	esophageal web	Cong	HP_0100594	Esophageal web	100.0
765.1	Meckel diverticulum	meckel diverticulum	Cong	HP_0002245	Meckel diverticulum	100.0
765.3	Intestinal atresia	intestinal atresia	Cong	HP_0011100	Intestinal atresia	100.0
765.5	Intestinal duplication*	intestinal duplication	Cong	HP_0100668	Intestinal duplication	100.0
765.6	Ectopic anus*	ectopic anus	Cong	HP_0004397	Ectopic anus	100.0
765.7	Persistent cloaca*	persistent cloaca	Cong	HP_0012621	Persistent cloaca	100.0
766.1	Biliary atresia	biliary atresia	Cong	HP_0005912	Biliary atresia	100.0
766.2	Cystic liver disease	cystic liver disease	Cong	HP_0006706	Cystic liver disease	100.0
767.1	Annular pancreas	annular pancreas	Cong	HP_0001734	Annular pancreas	100.0
770.31	Aplasia and hypoplasia of uterus	aplasia and hypoplasia of uterus	Cong	HP_0008684	Aplasia/hypoplasia of the uterus	100.0
770.33	Bicornate uterus	bicornate uterus	Cong	HP_0000813	Bicornuate uterus	88.89
770.34	Unicornate uterus	unicornate uterus	Cong	HP_0031909	Unicornuate uterus	89.66
770.53	Imperforate hymen	imperforate hymen	Cong	HP_0030011	Imperforate hymen	100.0
771.11	Undescended testis [Cryptorchidism]	undescended testis cryptorchidism	Cong	HP_0000028	Cryptorchidism	100.0
771.12	Retractile testis	retractile testis	Cong	HP_0012646	Retractile testis	100.0
771.21	Hypospadias	hypospadias	Cong	HP_0000047	Hypospadias	100.0
771.23	Hypoplasia of penis	hypoplasia of penis	Cong	HP_0008736	Hypoplasia of penis	100.0
771.27	Epispadias	epispadias	Cong	HP_0000039	Epispadias	100.0
771.5	Atresia of vas deferens*	atresia of vas deferens	Cong	HP_0030997	Atretic vas deferens	100.0
772.1	Hermaphroditism	hermaphroditism	Cong	HP_0010459	True hermaphroditism	83.87
772.2	Pseudohermaphroditism*	pseudohermaphroditism	Cong	HP_0000037	Male pseudohermaphroditism	88.37
773.1	Renal hypoplasia/aplasia	renal hypoplasiaaplasia	Cong	HP_0008678	Renal hypoplasia/aplasia	93.88
773.11	Renal agenesis*	renal agenesis	Cong	HP_0000104	Renal agenesis	100.0
773.12	Renal hypoplasia*	renal hypoplasia	Cong	HP_0000089	Renal hypoplasia	100.0
773.2	Renal dysplasia	renal dysplasia	Cong	HP_0000110	Renal dysplasia	100.0
773.32	Polycystic kidney	polycystic kidney	Cong	HP_0000113	Polycystic kidney dysplasia	100.0
773.8	Ectopic kidney*	ectopic kidney	Cong	HP_0000086	Ectopic kidney	100.0
774.3	Congenital megaureter*	congenital megaureter	Cong	HP_0008676	Congenital megaureter	100.0
774.4	Agenesis of ureter*	agenesis of ureter	Cong	HP_0012300	Ureteral agenesis	85.71
775.1	Exstrophy	exstrophy	Cong	HP_0100548	Exstrophy	100.0
775.2	Congenital posterior urethral valves*	congenital posterior urethral valves	Cong	HP_0010957	Congenital posterior urethral valve	100.0
775.4	Abnormality of the urachus	abnormality of the urachus	Cong	HP_0010478	Abnormality of the urachus	100.0
777.11	Laryngeal web	laryngeal web	Cong	HP_0005950	Laryngeal web	100.0
777.13	Laryngeal hypoplasia*	laryngeal hypoplasia	Cong	HP_0008749	Laryngeal hypoplasia	100.0
777.31	Congenital cystic lung	congenital cystic lung	Cong	HP_0010959	Congenital pulmonary airway malformation	85.71
778	Congenital malformations of great arteries	congenital malformations of great arteries	Cong	HP_0011603	Congenital malformation of the great arteries	100.0
778.1	Common arterial trunk [Truncus arteriosus]	common arterial trunk truncus arteriosus	Cong	HP_0001660	Truncus arteriosus	100.0
778.2	Transposition of great vessels	transposition of great vessels	Cong	HP_0001669	Transposition of the great arteries	100.0
778.3	Patent ductus arteriosus	patent ductus arteriosus	Cong	HP_0001643	Patent ductus arteriosus	100.0
778.41	Coarctation of aorta	coarctation of aorta	Cong	HP_0001680	Coarctation of aorta	100.0
778.42	Interruption of aortic arch	interruption of aortic arch	Cong	HP_0011611	Interrupted aortic arch	100.0
778.46	Vascular ring of aorta*	vascular ring of aorta	Cong	HP_0010775	Vascular ring	100.0
778.47	Right aortic arch*	right aortic arch	Cong	HP_0012020	Right aortic arch	100.0
778.51	Pulmonary artery coarctation and atresia	pulmonary artery coarctation and atresia	Cong	HP_0004935	Pulmonary artery atresia	84.75
778.52	Stenosis of pulmonary artery*	stenosis of pulmonary artery	Cong	HP_0004415	Pulmonary artery stenosis	100.0
778.6	Double outlet right ventricle	double outlet right ventricle	Cong	HP_0001719	Double outlet right ventricle	100.0
778.7	Double outlet left ventricle	double outlet left ventricle	Cong	HP_0011581	Double outlet left ventricle	100.0
779	Congenital malformations of heart valves	congenital malformations of heart valves	Cong	HP_0045017	Congenital malformation of the left heart	82.14
779.1	Anomalies of pulmonary valve, congenital	anomalies of pulmonary valve congenital	Cong	HP_0001641	Abnormal pulmonary valve morphology	83.64
779.11	Pulmonary valve atresia	pulmonary valve atresia	Cong	HP_0010882	Pulmonary valve atresia	100.0
779.12	Congenital pulmonary valve stenosis	congenital pulmonary valve stenosis	Cong	HP_0001642	Pulmonic stenosis	83.64
779.13	Congenital pulmonary valve insufficiency*	congenital pulmonary valve insufficiency	Cong	HP_0010444	Pulmonary insufficiency	80.0
779.21	Congenital tricuspid stenosis*	congenital tricuspid stenosis	Cong	HP_0010446	Tricuspid stenosis	80.0
779.22	Ebstein anomaly of the tricuspid valve	ebstein anomaly of the tricuspid valve	Cong	HP_0010316	Ebstein anomaly of the tricuspid valve	100.0
779.31	Congenital stenosis of aortic valve	congenital stenosis of aortic valve	Cong	HP_0001650	Aortic valve stenosis	81.63
779.33	Congenital mitral stenosis	congenital mitral stenosis	Cong	HP_0011570	Congenital mitral stenosis	100.0
780	Other congenital anomalies of heart	other congenital anomalies of heart	Cong	HP_0001374	Congenital hip dislocation	81.82
780.3	Double inlet ventricle	double inlet ventricle	Cong	HP_0011555	Double inlet left ventricle	89.36
780.41	Ventricular septal defect	ventricular septal defect	Cong	HP_0001629	Ventricular septal defect	100.0
780.42	Atrial septal defect	atrial septal defect	Cong	HP_0001631	Atrial septal defect	100.0
780.43	Atrioventricular septal defect	atrioventricular septal defect	Cong	HP_0006695	Atrioventricular canal defect	100.0
780.44	Tetralogy of Fallot	tetralogy of fallot	Cong	HP_0001636	Tetralogy of Fallot	100.0
780.5	Hypoplastic heart	hypoplastic heart	Cong	HP_0001961	Hypoplastic heart	100.0
780.51	Hypoplastic right heart syndrome	hypoplastic right heart syndrome	Cong	HP_0010954	Hypoplastic right heart	100.0
780.52	Hypoplastic left heart syndrome	hypoplastic left heart syndrome	Cong	HP_0010954	Hypoplastic right heart	84.75
780.6	Cor triatriatum	cor triatriatum	Cong	HP_0010774	Cor triatriatum	100.0
781.1	Arteriovenous malformation, congenital	arteriovenous malformation congenital	Cong	HP_0031345	Colonic arteriovenous malformation	83.02
781.3	Congenital malformations of renal artery	congenital malformations of renal artery	Cong	HP_0011603	Congenital malformation of the great arteries	83.33
781.41	Anomalous pulmonary venous return	anomalous pulmonary venous return	Cong	HP_0010772	Anomalous pulmonary venous return	100.0
781.42	Persistent left superior vena cava*	persistent left superior vena cava	Cong	HP_0005301	Persistent left superior vena cava	100.0
783.1	Congenital dislocation of hip	congenital dislocation of hip	Cong	HP_0001374	Congenital hip dislocation	100.0
783.11	Congenital dislocation of hip, bilateral	congenital dislocation of hip bilateral	Cong	HP_0008780	Congenital bilateral hip dislocation	100.0
784.1	Talipes	talipes	Cong	HP_0001883	Talipes	100.0
784.12	Congenital talipes calcaneovarus	congenital talipes calcaneovarus	Cong	HP_0008124	Talipes calcaneovarus	80.85
784.13	Congenital talipes calcaneovalgus	congenital talipes calcaneovalgus	Cong	HP_0005850	Congenital talipes calcaneovalgus	100.0
784.5	Congenital vertical talus deformity [Rocker bottom foot]	congenital vertical talus deformity rocker bottom foot	Cong	HP_0001838	Rocker bottom foot	91.95
785.1	Abnormal digit morphology	abnormal digit morphology	Cong	HP_0011297	Abnormal digit morphology	100.0
785.11	Polydactyly	polydactyly	Cong	HP_0010442	Polydactyly	100.0
785.12	Syndactyly	syndactyly	Cong	HP_0001159	Syndactyly	100.0
785.6	Bowing of the long bones	bowing of the long bones	Cong	HP_0006487	Bowing of the long bones	100.0
786	Pectus deformity	pectus deformity	Cong	HP_0000766	Abnormal sternum morphology	100.0
786.1	Pectus excavatum	pectus excavatum	Cong	HP_0000767	Pectus excavatum	100.0
786.2	Pectus carinatum	pectus carinatum	Cong	HP_0000768	Pectus carinatum	100.0
787.1	Klippel-Feil syndrome	klippel-feil syndrome	Cong	HP_0004602	Cervical C2/C3 vertebral fusion	100.0
787.2	Congenital scoliosis*	congenital scoliosis	Cong	HP_0008458	Progressive congenital scoliosis	80.0
787.3	Congenital kyphosis	congenital kyphosis	Cong	HP_0008453	Congenital kyphoscoliosis	85.0
787.51	Cervical rib	cervical rib	Cong	HP_0000891	Cervical ribs	100.0
788	Congenital osteodystrophies	congenital osteodystrophies	Cong	HP_0008394	Congenital onychodystrophy	81.63
788.16	Spondyloepiphyseal dysplasia*	spondyloepiphyseal dysplasia	Cong	HP_0002655	Spondyloepiphyseal dysplasia	100.0
788.2	Chondroectodermal dysplasia	chondroectodermal dysplasia	Cong	HP_0000968	Ectodermal dysplasia	80.0
788.4	Osteopetrosis	osteopetrosis	Cong	HP_0011002	Osteopetrosis	100.0
788.5	Polyostotic fibrous dysplasia	polyostotic fibrous dysplasia	Cong	HP_0010735	Polyostotic fibrous dysplasia	100.0
789.11	Congenital diaphragmatic hernia*	congenital diaphragmatic hernia	Cong	HP_0000776	Congenital diaphragmatic hernia	100.0
789.22	Gastroschisis	gastroschisis	Cong	HP_0001543	Gastroschisis	100.0
789.4	Arthrogryposis multiplex congenita*	arthrogryposis multiplex congenita	Cong	HP_0002804	Arthrogryposis multiplex congenita	100.0
790.1	Congenital ichthyosis	congenital ichthyosis	Cong	HP_0007431	Congenital ichthyosiform erythroderma	100.0
790.13	Lamellar ichthyosis*	lamellar ichthyosis	Cong	HP_0007479	Congenital nonbullous ichthyosiform erythroderma	90.0
790.14	Congenital bullous ichthyosiform erythroderma*	congenital bullous ichthyosiform erythroderma	Cong	HP_0007475	Congenital bullous ichthyosiform erythroderma	100.0
790.2	Congenital ectodermal dysplasia	congenital ectodermal dysplasia	Cong	HP_0011336	Bitemporal forceps marks	91.8
790.3	Epidermolysis bullosa*	epidermolysis bullosa	Cong	HP_0012221	Pretibial blistering	84.0
790.5	Sacral dimple*	sacral dimple	Cong	HP_0000960	Sacral dimple	100.0
792	Congenital anomalies of hair	congenital anomalies of hair	Cong	HP_0001374	Congenital hip dislocation	83.72
795.1	Asplenia*	asplenia	Cong	HP_0001746	Asplenia	100.0
797.7	Turner's syndrome	turners syndrome	Cong	HP_0002277	Horner syndrome	80.0
800	Chest pain	chest pain	Signs/Symptoms	HP_0100749	Chest pain	100.0
800.2	Precordial pain	precordial pain	Signs/Symptoms	HP_0032141	Precordial pain	100.0
801	Cough	cough	Signs/Symptoms	HP_0012735	Cough	100.0
802	Throat pain	throat pain	Signs/Symptoms	HP_0033050	Pharyngalgia	100.0
807.21	Muscle weakness (generalized)	muscle weakness generalized	Signs/Symptoms	HP_0003324	Generalized muscle weakness	100.0
809	Pain	pain	Signs/Symptoms	HP_0012531	Pain	100.0
809.2	Chronic pain	chronic pain	Signs/Symptoms	HP_0012532	Chronic pain	100.0
809.3	Pain in limb	pain in limb	Signs/Symptoms	HP_0009763	Limb pain	100.0
809.32	Pain in leg*	pain in leg	Signs/Symptoms	HP_0012514	Lower limb pain	100.0
809.33	Pain in hand and fingers*	pain in hand and fingers	Signs/Symptoms	HP_0030837	Finger pain	82.76
809.34	Pain in foot and toes*	pain in foot and toes	Signs/Symptoms	HP_0025238	Foot pain	83.33
810	Shock	shock	Signs/Symptoms	HP_0031273	Shock	100.0
810.1	Cardiogenic shock	cardiogenic shock	Signs/Symptoms	HP_0030149	Cardiogenic shock	100.0
812	Edema	edema	Signs/Symptoms	HP_0000969	Edema	100.0
812.1	Generalized edema*	generalized edema	Signs/Symptoms	HP_0007430	Generalized edema	100.0
812.2	Angioneurotic edema	angioneurotic edema	Signs/Symptoms	HP_0100665	Angioedema	91.89
813	Clubbing of fingers	clubbing of fingers	Signs/Symptoms	HP_0100759	Clubbing of fingers	100.0
821	Abnormality of red blood cells	abnormality of red blood cells	Signs/Symptoms	HP_0001877	Abnormal erythrocyte morphology	100.0
822.81	Elevated carcinoembryonic antigen [CEA]	elevated carcinoembryonic antigen cea	Signs/Symptoms	HP_0031029	Elevated carcinoembryonic antigen level	84.85
824.1	Abnormality of albumin*	abnormality of albumin	Signs/Symptoms	HP_0012116	Abnormal circulating albumin concentration	83.33
824.3	Abnormality of alphafetoprotein*	abnormality of alphafetoprotein	Signs/Symptoms	HP_0045056	Abnormal levels of alpha-fetoprotein	83.64
825	Elevated C-reactive protein (CRP)	elevated c-reactive protein crp	Signs/Symptoms	HP_0011227	Elevated circulating C-reactive protein concentration	82.14
829.1	Abnormal blood-gas level	abnormal blood-gas level	Signs/Symptoms	HP_0012415	Abnormal blood gas level	100.0
830	Proteinuria	proteinuria	Signs/Symptoms	HP_0000093	Proteinuria	100.0
831	Glycosuria	glycosuria	Signs/Symptoms	HP_0003076	Glycosuria	100.0
832.2	Myoglobinuria	myoglobinuria	Signs/Symptoms	HP_0002913	Myoglobinuria	100.0
832.4	Hemoglobinuria	hemoglobinuria	Signs/Symptoms	HP_0003641	Hemoglobinuria	100.0
832.6	Pyuria*	pyuria	Signs/Symptoms	HP_0012085	Pyuria	100.0
832.7	Hypocitraturia*	hypocitraturia	Signs/Symptoms	HP_0012405	Hypocitraturia	100.0
832.8	Hyperoxaluria*	hyperoxaluria	Signs/Symptoms	HP_0003159	Hyperoxaluria	100.0
832.9	Hypercalciuria*	hypercalciuria	Signs/Symptoms	HP_0002150	Hypercalciuria	100.0
840	Allergy	allergy	Signs/Symptoms	HP_0012393	Allergy	100.0
840.1	Food allergy	food allergy	Signs/Symptoms	HP_0500093	Food allergy	100.0
840.11	Peanut allergy	peanut allergy	Signs/Symptoms	HP_0410331	Nut food product allergy	81.48
840.12	Seafood allergy	seafood allergy	Signs/Symptoms	HP_0410333	Seafood allergy	100.0
840.14	Tree nut allergy	tree nut allergy	Signs/Symptoms	HP_0410331	Nut food product allergy	82.76
840.16	Allergy to food additives	allergy to food additives	Signs/Symptoms	HP_0500093	Food allergy	81.25
840.17	Milk allergy	milk allergy	Signs/Symptoms	HP_0100327	Cow milk allergy	100.0
840.18	Egg allergy	egg allergy	Signs/Symptoms	HP_0410328	Egg allergy	100.0
840.2	Allergy to insects	allergy to insects	Signs/Symptoms	HP_0410335	Insect allergy	100.0
840.4	Latex allergy	latex allergy	Signs/Symptoms	HP_0500094	Latex allergy	100.0
853.1	Neonatal cardiac failure	neonatal cardiac failure	Neonate	HP_0001635	Congestive heart failure	81.08
853.6	Persistent fetal circulation	persistent fetal circulation	Neonate	HP_0011726	Persistent fetal circulation	100.0
854.1	Respiratory distress of newborn	respiratory distress of newborn	Neonate	HP_0002643	Neonatal respiratory distress	100.0
854.11	Respiratory distress syndrome of newborn	respiratory distress syndrome of newborn	Neonate	HP_0002643	Neonatal respiratory distress	87.88
854.6	Respiratory failure of newborn	respiratory failure of newborn	Neonate	HP_0002878	Respiratory failure	82.61
856.11	Congenital cytomegalovirus infection	congenital cytomegalovirus infection	Neonate	HP_0033624	History of congenital CMV infection	88.57
856.5	Neonatal urinary tract infection	neonatal urinary tract infection	Neonate	HP_0000010	Recurrent urinary tract infections	85.71
857.2	Neonatal gastrointestinal hemorrhage	neonatal gastrointestinal hemorrhage	Neonate	HP_0002239	Gastrointestinal hemorrhage	87.72
860.11	Disseminated intravascular coagulation of newborn	disseminated intravascular coagulation of newborn	Neonate	HP_0005521	Disseminated intravascular coagulation	88.24
860.4	Transient neonatal neutropenia	transient neonatal neutropenia	Neonate	HP_0410255	Transient neutropenia	86.27
861.1	Neonatal diabetes mellitus	neonatal diabetes mellitus	Neonate	HP_0000819	Diabetes mellitus	81.08
861.2	Neonatal hypoglycemia	neonatal hypoglycemia	Neonate	HP_0001998	Neonatal hypoglycemia	100.0
865.1	Intestinal obstruction of newborn	intestinal obstruction of newborn	Neonate	HP_0005214	Intestinal obstruction	81.82
865.2	Necrotizing enterocolitis in newborn	necrotizing enterocolitis in newborn	Neonate	HP_0033165	Necrotizing enterocolitis	80.95
865.3	Perinatal intestinal perforation	perinatal intestinal perforation	Neonate	HP_0031368	Intestinal perforation	80.0
870.2	Neonatal cerebral ischemia*	neonatal cerebral ischemia	Neonate	HP_0002637	Cerebral ischemia	82.05
870.5	Neonatal encephalopathy	neonatal encephalopathy	Neonate	HP_0006976	Necrotizing encephalopathy	81.82
872.4	Delayed separation of umbilical cord	delayed separation of umbilical cord	Neonate	HP_0032434	Delayed umbilical cord separation	100.0
873	Retinopathy of prematurity	retinopathy of prematurity	Neonate	HP_0500049	Retinopathy of prematurity	100.0
874	Neonatal obstruction of nasolacrimal duct	neonatal obstruction of nasolacrimal duct	Neonate	HP_0000579	Nasolacrimal duct obstruction	87.72
890.3	Short stature	short stature	Dev	HP_0004322	Short stature	100.0
891.4	Delayed milestones	delayed milestones	Dev	HP_0001263	Global developmental delay	100.0
892	Pervasive developmental disorders	pervasive developmental disorders	Dev	HP_0000729	Autistic behavior	100.0
892.6	Intellectual disabilities	intellectual disabilities	Dev	HP_0001249	Intellectual disability	100.0
892.61	Mild intellectual disabilities	mild intellectual disabilities	Dev	HP_0001256	Intellectual disability, mild	100.0
892.62	Moderate intellectual disabilities	moderate intellectual disabilities	Dev	HP_0002342	Intellectual disability, moderate	100.0
892.63	Severe or profound intellectual disabilities	severe or profound intellectual disabilities	Dev	HP_0002187	Intellectual disability, profound	90.0
893.1	Attention-deficit hyperactivity disorders	attention-deficit hyperactivity disorders	Dev	HP_0007018	Attention deficit hyperactivity disorder	100.0
893.2	Conduct disorders	conduct disorders	Dev	HP_0031546	Cardiac conduction abnormality	83.33
893.5	Tic disorder	tic disorder	Dev	HP_0100033	Tics	100.0
894.2	Apraxia*	apraxia	Dev	HP_0002186	Apraxia	100.0
901.1	Ectopic pregnancy	ectopic pregnancy	Preg	HP_0031456	Ectopic pregnancy	100.0
901.2	Hydatidiform mole	hydatidiform mole	Preg	HP_0032192	Hydatidiform mole	100.0
904.3	Antepartum hemorrhage	antepartum hemorrhage	Preg	HP_0025328	Antepartum hemorrhage	100.0
905	Premature rupture of membranes	premature rupture of membranes	Preg	HP_0001788	Premature rupture of membranes	100.0
907.7	Placental infarction*	placental infarction	Preg	HP_0011416	Placental infarction	100.0
908.1	Preeclampsia and eclampsia	preeclampsia and eclampsia	Preg	HP_0100602	Preeclampsia	92.0
908.12	Eclampsia	eclampsia	Preg	HP_0100601	Eclampsia	100.0
909.1	Gestational diabetes mellitus*	gestational diabetes mellitus	Preg	HP_0000819	Diabetes mellitus	81.08
911.1	Hyperemesis gravidarum	hyperemesis gravidarum	Preg	HP_0012188	Hyperemesis gravidarum	100.0
920.1	Polyhydramnios	polyhydramnios	Preg	HP_0001561	Polyhydramnios	100.0
920.2	Oligohydramnios	oligohydramnios	Preg	HP_0001562	Oligohydramnios	100.0
945	Rupture of uterus	rupture of uterus	Preg	HP_0100718	Uterine rupture	81.48
945.3	Postpartum hemorrhage	postpartum hemorrhage	Preg	HP_0011891	Post-partum hemorrhage	93.02
947.6	Velamentous insertion of umbilical cord*	velamentous insertion of umbilical cord	Preg	HP_0030659	Velamentous cord insertion	87.5
962.11	Heparin-induced thrombocytopenia (HIT)	heparin-induced thrombocytopenia hit	Rx	HP_0011874	Heparin-induced thrombocytopenia	93.94
976.1	Malignant hyperthermia	malignant hyperthermia	Rx	HP_0002047	Malignant hyperthermia	100.0
979	Transplated organ	transplated organ	Stat	HP_0032444	Status post organ transplantation	85.71
979.7	Bone marrow transplant	bone marrow transplant	Stat	HP_0032557	History of bone marrow transplant	85.19
987	Family history of hearing disorders	family history of hearing disorders	Stat	HP_0032318	Family history of heart disease	80.0
997	Family history of other condition	family history of other condition	Stat	HP_0032316	Family history	81.08
C928	Transplanted organ or tissue	transplanted organ or tissue	Complications of care	HP_0032444	Status post organ transplantation	80.95
T817	Fracture of ribs	fracture of ribs	Trauma	HP_0041159	Fractured rib	100.0
T818	Traumatic fracture of vertebrae	traumatic fracture of vertebrae	Trauma	HP_0041166	Fractured vertebra	80.95
T819	Skull and face fracture	skull and face fracture	Trauma	HP_0041082	Fractured skull	84.85
T820	Fracture of lower limb	fracture of lower limb	Trauma	HP_0041081	Fractured lower leg	100.0
T820.1	Fracture of femur	fracture of femur	Trauma	HP_0031846	Femur fracture	100.0
T820.3	Fracture of patella	fracture of patella	Trauma	HP_0041237	Fractured patella	100.0
T820.4	Fracture of tibia and fibula	fracture of tibia and fibula	Trauma	HP_0041222	Fractured fibula	83.33
T821	Fracture of pelvis	fracture of pelvis	Trauma	HP_0041162	Fractured foot bone	80.0
T824	Fracture of ankle	fracture of ankle	Trauma	HP_0041153	Fractured ankle	100.0
T825	Fracture of the foot	fracture of the foot	Trauma	HP_0041162	Fractured foot bone	83.87
T825.1	Fracture of calcaneus	fracture of calcaneus	Trauma	HP_0041061	Fractured calcaneus	100.0
T826	Fracture of clavicle or scapula	fracture of clavicle or scapula	Trauma	HP_0041244	Fractured scapula	80.0
T827	Fracture of hand or wrist	fracture of hand or wrist	Trauma	HP_0041248	Fractured carpal bone	84.85
T828	Multiple fractures	multiple fractures	Trauma	HP_0002757	Recurrent fractures	100.0
T830.2	Dislocation of shoulder	dislocation of shoulder	Trauma	HP_0003834	Shoulder dislocation	100.0
T830.3	Dislocation of elbow	dislocation of elbow	Trauma	HP_0003042	Elbow dislocation	100.0
T830.4	Dislocation of wrist and hand	dislocation of wrist and hand	Trauma	HP_0003994	Dislocated wrist	83.87
T830.6	Dislocation of hip	dislocation of hip	Trauma	HP_0002827	Hip dislocation	100.0
T830.7	Dislocation of knee	dislocation of knee	Trauma	HP_0004976	Knee dislocation	100.0
T866	Injury to kidney	injury to kidney	Trauma	HP_0001919	Acute kidney injury	84.85
T881	Blister	blister	Trauma	HP_0008066	Abnormal blistering of the skin	100.0
T910.2	Hypothermia	hypothermia	Trauma	HP_0002045	Hypothermia	100.0
T915	Fall	fall	Trauma	HP_0002527	Falls	100.0
