hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD10_code	ICD10_label	ICD10_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0000388	Middle ear infection	middle ear infection	False	H65	Nonsuppurative otitis media	nonsuppurative otitis media	['381', '381.1']	['391', '391.1']	['SO_391.1']
HP_0000371	Acute otitis media	acute otitis media	True	H67	Otitis media in diseases classified elsewhere	otitis media in diseases classified elsewhere	['381', '381.1', '381.11']	['391', '391.1']	['SO_391.1']
HP_0000388	Otitis media	otitis media	True	H67	Otitis media in diseases classified elsewhere	otitis media in diseases classified elsewhere	['381', '381.1', '381.11']	['391', '391.1']	['SO_391.1']
HP_0000388	Middle ear infection	middle ear infection	False	H67	Otitis media in diseases classified elsewhere	otitis media in diseases classified elsewhere	['381', '381.1', '381.11']	['391', '391.1']	['SO_391.1']
HP_0000384	Preauricular tag	preauricular tag	False	Q17.0	Accessory auricle	accessory auricle	['749']	['755', '755.3']	['CM_752.3']
HP_0000384	Preauricular tags	preauricular tags	False	Q17.0	Accessory auricle	accessory auricle	['749']	['755', '755.3']	['CM_752.3']
HP_0010609	Skin tags	skin tags	True	L91.8	Other hypertrophic disorders of the skin	other hypertrophic disorders of the skin	['701']	['676']	['DE_676']
HP_0010609	Acrochorda	acrochorda	False	L91.8	Other hypertrophic disorders of the skin	other hypertrophic disorders of the skin	['701']	['676']	['DE_676']
HP_0010609	Skin tags	skin tags	True	Q82.8	Other specified congenital malformations of skin	other specified congenital malformations of skin	['691']	['790']	['CM_771.1']
HP_0010609	Acrochorda	acrochorda	False	Q82.8	Other specified congenital malformations of skin	other specified congenital malformations of skin	['691']	['790']	['CM_771.1']
HP_0000400	Macrotia	macrotia	True	Q17.1	Macrotia	macrotia	['749']	['755', '755.2']	['CM_752.2']
HP_0000405	Conductive hearing impairment	conductive hearing impairment	True	H90.0	Conductive hearing loss, bilateral	conductive hearing loss bilateral	['389', '389.2']	['396', '396.1', '396.11']	['SO_396.1', 'SO_396.8']
HP_0000405	Conductive hearing loss	conductive hearing loss	False	H90.0	Conductive hearing loss, bilateral	conductive hearing loss bilateral	['389', '389.2']	['396', '396.1', '396.11']	['SO_396.1', 'SO_396.8']
HP_0000405	Conductive hearing impairment	conductive hearing impairment	True	H90.2	Conductive hearing loss, unspecified	conductive hearing loss	['389', '389.2']	['396', '396.1']	['SO_396.1']
HP_0000405	Conductive hearing loss	conductive hearing loss	False	H90.2	Conductive hearing loss, unspecified	conductive hearing loss	['389', '389.2']	['396', '396.1']	['SO_396.1']
HP_0000407	Sensorineural hearing impairment	sensorineural hearing impairment	True	H90.3	Sensorineural hearing loss, bilateral	sensorineural hearing loss bilateral	['389', '389.1']	['396', '396.2', '396.21']	['SO_396.2', 'SO_396.8']
HP_0000407	Sensorineural deafness	sensorineural deafness	False	H90.3	Sensorineural hearing loss, bilateral	sensorineural hearing loss bilateral	['389', '389.1']	['396', '396.2', '396.21']	['SO_396.2', 'SO_396.8']
HP_0000407	Sensorineural hearing loss	sensorineural hearing loss	False	H90.3	Sensorineural hearing loss, bilateral	sensorineural hearing loss bilateral	['389', '389.1']	['396', '396.2', '396.21']	['SO_396.2', 'SO_396.8']
HP_0000407	Sensorineural hearing impairment	sensorineural hearing impairment	True	H90.5	Unspecified sensorineural hearing loss	sensorineural hearing loss	['389', '389.1']	['396', '396.2']	['SO_396.2']
HP_0000407	Sensorineural deafness	sensorineural deafness	False	H90.5	Unspecified sensorineural hearing loss	sensorineural hearing loss	['389', '389.1']	['396', '396.2']	['SO_396.2']
HP_0000407	Sensorineural hearing loss	sensorineural hearing loss	False	H90.5	Unspecified sensorineural hearing loss	sensorineural hearing loss	['389', '389.1']	['396', '396.2']	['SO_396.2']
HP_0000421	Epistaxis	epistaxis	True	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Bloody nose	bloody nose	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Nasal haemorrhage	nasal hemorrhage	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Nasal hemorrhage	nasal hemorrhage	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Nose bleed	nose bleed	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Nose bleeding	nose bleeding	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000421	Nosebleed	nosebleed	False	R04.0	Epistaxis	epistaxis	['477']	['487', '487.1']	['RE_487.1']
HP_0000453	Choanal atresia	choanal atresia	True	Q30.0	Choanal atresia	choanal atresia	['749']	['758', '758.6', '758.61']	['CM_755.61']
HP_0000458	Anosmia	anosmia	True	R43.0	Anosmia	anosmia	['350', '350.6']	['352', '352.1']	['NS_352.1']
HP_0000458	Loss of smell	loss of smell	False	R43.0	Anosmia	anosmia	['350', '350.6']	['352', '352.1']	['NS_352.1']
HP_0000465	Webbed neck	webbed neck	True	Q18.3	Webbing of neck	webbing of neck	['749']	['756', '756.3']	['CM_753.3']
HP_0000465	Neck webbing	neck webbing	False	Q18.3	Webbing of neck	webbing of neck	['749']	['756', '756.3']	['CM_753.3']
HP_0000465	Pterygium colli	pterygium colli	False	Q18.3	Webbing of neck	webbing of neck	['749']	['756', '756.3']	['CM_753.3']
HP_0001324	Muscle weakness	muscle weakness	True	M62.8	Other specified disorders of muscle	other specified disorders of muscle	['728']	['719']	['MS_719']
HP_0001324	Muscular weakness	muscular weakness	False	R53	Malaise and fatigue	malaise and fatigue	['798']	['807']	['SS_807']
HP_0000473	Torticollis	torticollis	True	M43.6	Torticollis	torticollis	['723', '723.1']	['324', '324.3', '324.34']	['NS_324.314']
HP_0000473	Wry neck	wry neck	False	M43.6	Torticollis	torticollis	['723', '723.1']	['324', '324.3', '324.34']	['NS_324.314']
HP_0000473	Cervical dystonia	cervical dystonia	False	G24.3	Spasmodic torticollis	spasmodic torticollis	['333', '333.4']	['324', '324.3', '324.34']	['NS_324.314']
HP_0000473	Spasmodic torticollis	spasmodic torticollis	False	G24.3	Spasmodic torticollis	spasmodic torticollis	['333', '333.4']	['324', '324.3', '324.34']	['NS_324.314']
HP_0012179	Craniofacial dystonia	craniofacial dystonia	True	G24.4	Idiopathic orofacial dystonia	idiopathic orofacial dystonia	['333', '333.4']	['324', '324.3', '324.35']	['NS_324.315']
HP_0000589	Coloboma	coloboma	True	Q10.3	Other congenital malformations of eyelid	other congenital malformations of eyelid	['749']	['754', '754.1']	['CM_751.71']
HP_0000589	Coloboma	coloboma	True	Q12.2	Coloboma of lens	coloboma of lens	['753', '753.1']	['753', '753.4']	['CM_751.215', 'CM_751.5']
HP_0000589	Coloboma	coloboma	True	Q13.0	Coloboma of iris	coloboma of iris	['753']	['753', '753.4']	['CM_751.22', 'CM_751.5']
HP_0000589	Coloboma	coloboma	True	Q14.2	Congenital malformation of optic disc	congenital malformation of optic disk	['753', '753.2']	['753', '753.8', '753.83']	['CM_751.33']
HP_0000589	Coloboma	coloboma	True	Q14.8	Other congenital malformations of posterior segment of eye	other congenital malformations of posterior segment of eye	['753', '753.2']	['753', '753.8']	['CM_751.3']
HP_0000483	Astigmatism	astigmatism	True	H52.2	Astigmatism	astigmatism	['367', '367.2']	['387', '387.3']	['SO_387.3']
HP_0000486	Strabismus	strabismus	True	H49	Paralytic strabismus	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0000486	Squint eyes	squint eyes	False	H49	Paralytic strabismus	paralytic strabismus	['378', '378.5']	['381', '381.1']	['SO_381.1']
HP_0000486	Strabismus	strabismus	True	H50	Other strabismus	other strabismus		['381']	['SO_381']
HP_0000486	Squint eyes	squint eyes	False	H50	Other strabismus	other strabismus		['381']	['SO_381']
HP_0000486	Cross-eyed	cross-eyed	False	H50.0	Esotropia	esotropia	['378', '378.1']	['381', '381.3']	['SO_381.3']
HP_0000486	Cross-eyed	cross-eyed	False	H50.3	Intermittent heterotropia	intermittent heterotropia	['378', '378.1']	['381']	['SO_381']
HP_0000488	Retinopathy	retinopathy	True	H35	Other retinal disorders	other retinal disorders	['362']	['374']	['SO_374']
HP_0000488	Retinopathy	retinopathy	True	H35.2	Other non-diabetic proliferative retinopathy	other non-diabetic proliferative retinopathy	['362', '362.3']	['374', '374.3']	['SO_374.4']
HP_0000490	Enophthalmos	enophthalmos	False	H05.4	Enophthalmos	enophthalmos	['376']	['365', '365.1']	['SO_365.1']
HP_0000491	Keratitis	keratitis	True	H16	Keratitis	keratitis	['370']	['367', '367.2']	['SO_367.2']
HP_0000491	Corneal inflammation	corneal inflammation	False	H16	Keratitis	keratitis	['370']	['367', '367.2']	['SO_367.2']
HP_0200020	Corneal erosion	corneal erosion	True	H16.0	Corneal ulcer	corneal ulcer	['370', '370.1']	['367', '367.2', '367.21']	['SO_367.21']
HP_0200020	Corneal erosion	corneal erosion	True	H18.8	Other specified disorders of cornea	other specified disorders of cornea		['369']	['SO_369']
HP_0000498	Blepharitis	blepharitis	True	H01.0	Blepharitis	blepharitis	['371', '371.3']	['360', '360.4']	['SO_360.4']
HP_0000501	Glaucoma	glaucoma	True	H40	Glaucoma	glaucoma	['365']	['375']	['SO_375']
HP_0000501	Glaucoma	glaucoma	True	H42	Glaucoma in diseases classified elsewhere	glaucoma in diseases classified elsewhere	['365']	['375', '375.1']	['SO_375.1']
HP_0000505	Visual impairment	visual impairment	True	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000505	Impaired vision	impaired vision	False	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000505	Poor vision	poor vision	False	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000505	Visual impairment	visual impairment	True	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000505	Impaired vision	impaired vision	False	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000505	Poor vision	poor vision	False	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000505	Visual impairment	visual impairment	True	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000505	Impaired vision	impaired vision	False	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000505	Poor vision	poor vision	False	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000508	Blepharoptosis	blepharoptosis	False	H02.4	Ptosis of eyelid	ptosis of eyelid	['374', '374.3']	['361', '361.3']	['SO_361.3']
HP_0000508	Blepharoptosis	blepharoptosis	False	Q10.0	Congenital ptosis	congenital ptosis	['749']	['361', '361.3', '754', '754.1', '754.11']	['SO_361.3', 'CM_751.711']
HP_0000509	Conjunctivitis	conjunctivitis	True	H10	Conjunctivitis	conjunctivitis	['369', '369.5']	['367', '367.1']	['SO_367.1']
HP_0000509	Pink eye	pink eye	False	H10	Conjunctivitis	conjunctivitis	['369', '369.5']	['367', '367.1']	['SO_367.1']
HP_0000510	Retinitis pigmentosa	retinitis pigmentosa	False	H35.5	Hereditary retinal dystrophy	hereditary retinal dystrophy	['362', '362.7']	['374', '374.7']	['GE_974.1']
HP_0000511	Vertical gaze palsy	vertical gaze palsy	False	G46.3	Brain stem stroke syndrome	brain stem stroke syndrome	['433']	['431', '431.1', '431.13']	['CV_431.13']
HP_0000518	Cataract	cataract	True	H25	Age-related cataract	age-related cataract	['366', '366.2']	['371']	['SO_371']
HP_0000518	Cataracts	cataracts	False	H25	Age-related cataract	age-related cataract	['366', '366.2']	['371']	['SO_371']
HP_0000518	Cataract	cataract	True	H26	Other cataract	other cataract	['366']	['371']	['SO_371']
HP_0000518	Cataracts	cataracts	False	H26	Other cataract	other cataract	['366']	['371']	['SO_371']
HP_0000518	Cataract	cataract	True	H28	Cataract in diseases classified elsewhere	cataract in diseases classified elsewhere	['366']	['371']	['SO_371']
HP_0000518	Cataracts	cataracts	False	H28	Cataract in diseases classified elsewhere	cataract in diseases classified elsewhere	['366']	['371']	['SO_371']
HP_0000518	Cataract	cataract	True	Q12.0	Congenital cataract	congenital cataract	['753', '753.1']	['371', '753', '753.2', '753.23']	['SO_371', 'CM_751.213']
HP_0000518	Cataracts	cataracts	False	Q12.0	Congenital cataract	congenital cataract	['753', '753.1']	['371', '753', '753.2', '753.23']	['SO_371', 'CM_751.213']
HP_0000519	Congenital cataract	congenital cataract	False	Q12.0	Congenital cataract	congenital cataract	['753', '753.1']	['371', '753', '753.2', '753.23']	['SO_371', 'CM_751.213']
HP_0000520	Proptosis	proptosis	True	H05.2	Exophthalmic conditions	exophthalmic conditions		['365', '365.3']	['SO_365.3']
HP_0000520	Exophthalmos	exophthalmos	False	H05.2	Exophthalmic conditions	exophthalmic conditions		['365', '365.3']	['SO_365.3']
HP_0000520	Ocular proptosis	ocular proptosis	False	H05.2	Exophthalmic conditions	exophthalmic conditions		['365', '365.3']	['SO_365.3']
HP_0000526	Aniridia	aniridia	True	Q13.1	Absence of iris	absence of iris	['753']	['753', '753.5', '753.51']	['CM_751.221']
HP_0000528	Anophthalmia	anophthalmia	True	Q11.0	Cystic eyeball	cystic eyeball	['753']	['753', '753.1', '753.11']	['CM_751.111']
HP_0000528	Anophthalmia	anophthalmia	True	Q11.1	Other anophthalmos	other anophthalmos	['753']	['753', '753.1']	['CM_751.113']
HP_0000572	Visual loss	visual loss	True	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000572	Loss of vision	loss of vision	False	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000572	Vision loss	vision loss	False	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000618	Blindness	blindness	True	H54.0	Blindness, both eyes	blindness both eyes	['367', '367.9']	['388', '388.1']	['SO_388']
HP_0000572	Visual loss	visual loss	True	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000572	Loss of vision	loss of vision	False	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000572	Vision loss	vision loss	False	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000618	Blindness	blindness	True	H54.1	Blindness, one eye, low vision other eye	blindness one eye low vision other eye	['367', '367.9']	['388']	['SO_388']
HP_0000572	Visual loss	visual loss	True	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000572	Loss of vision	loss of vision	False	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000572	Vision loss	vision loss	False	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000618	Blindness	blindness	True	H54.4	Blindness, one eye	blindness one eye	['367', '367.9']	['388']	['SO_388']
HP_0000538	Pseudopapilledema	pseudopapilledema	True	H47.3	Other disorders of optic disc	other disorders of optic disk	['377']	['380', '380.2']	['SO_380.2']
HP_0000540	Hypermetropia	hypermetropia	True	H52.0	Hypermetropia	hypermetropia	['367', '367.8']	['387', '387.1']	['SO_387.1']
HP_0000540	Farsightedness	farsightedness	False	H52.0	Hypermetropia	hypermetropia	['367', '367.8']	['387', '387.1']	['SO_387.1']
HP_0000540	Hyperopia	hyperopia	False	H52.0	Hypermetropia	hypermetropia	['367', '367.8']	['387', '387.1']	['SO_387.1']
HP_0000540	Long-sightedness	long-sightedness	False	H52.0	Hypermetropia	hypermetropia	['367', '367.8']	['387', '387.1']	['SO_387.1']
HP_0000541	Retinal detachment	retinal detachment	True	H33	Retinal detachments and breaks	retinal detachments and breaks		['374']	['SO_374']
HP_0000541	Detached retina	detached retina	False	H33	Retinal detachments and breaks	retinal detachments and breaks		['374']	['SO_374']
HP_0000544	External ophthalmoplegia	external ophthalmoplegia	True	H49.4	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000544	Chronic progressive external ophthalmoplegia	chronic progressive external ophthalmoplegia	False	H49.4	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000602	Ophthalmoplegia	ophthalmoplegia	True	H49.4	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000590	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	True	H49.4	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000597	Ophthalmoparesis	ophthalmoparesis	True	H49.4	Progressive external ophthalmoplegia	progressive external ophthalmoplegia	['378']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000602	Ophthalmoplegia	ophthalmoplegia	True	H49.3	Total (external) ophthalmoplegia	total external ophthalmoplegia	['378', '378.5']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000597	Ophthalmoparesis	ophthalmoparesis	True	H49.3	Total (external) ophthalmoplegia	total external ophthalmoplegia	['378', '378.5']	['381', '381.1', '381.11']	['SO_381.11']
HP_0000545	Myopia	myopia	True	H52.1	Myopia	myopia	['367', '367.1']	['387', '387.2']	['SO_387.2']
HP_0000545	Near sighted	near sighted	False	H52.1	Myopia	myopia	['367', '367.1']	['387', '387.2']	['SO_387.2']
HP_0000545	Near sightedness	near sightedness	False	H52.1	Myopia	myopia	['367', '367.1']	['387', '387.2']	['SO_387.2']
HP_0000545	Nearsightedness	nearsightedness	False	H52.1	Myopia	myopia	['367', '367.1']	['387', '387.2']	['SO_387.2']
HP_0000552	Tritanomaly	tritanomaly	True	H53.5	Color vision deficiencies	color vision deficiencies	['368', '368.5']	['386', '386.5']	['SO_386.5']
HP_0011519	Anomalous trichromacy	anomalous trichromacy	True	H53.5	Color vision deficiencies	color vision deficiencies	['368', '368.5']	['386', '386.5']	['SO_386.5']
HP_0007641	Dyschromatopsia	dyschromatopsia	True	H53.5	Color vision deficiencies	color vision deficiencies	['368', '368.5']	['386', '386.5']	['SO_386.5']
HP_0007641	Color blindness	color blindness	False	H53.5	Color vision deficiencies	color vision deficiencies	['368', '368.5']	['386', '386.5']	['SO_386.5']
