ICD9_code	ICD9_label	ICD9_simpleLabel	hpo_code	hpo_label	SORTA_score	phecode1.2_codeList	phecodeX_codeList
241.0	Nontoxic uninodular goiter	nontoxic uninodular goiter	HP_0011773	Uninodular goiter	83.72	['241', '241.1']	['200', '200.2', '200.22']
241.1	Nontoxic multinodular goiter	nontoxic multinodular goiter	HP_0005987	Multinodular goiter	85.11	['241', '241.2']	['200', '200.2', '200.23']
241.9	Unspecified nontoxic nodular goiter	nontoxic nodular goiter	HP_0005994	Nodular goiter	81.08	['241']	['200', '200.2']
242.1	Toxic uninodular goiter	toxic uninodular goiter	HP_0011773	Uninodular goiter	85.71	['242']	['200', '200.2', '200.22', '200.3']
242.2	Toxic multinodular goiter	toxic multinodular goiter	HP_0005987	Multinodular goiter	86.96	['242', '242.2']	['200', '200.2', '200.23', '200.3']
242.4	Thyrotoxicosis from ectopic thyroid nodule	thyrotoxicosis from ectopic thyroid nodule	HP_0011783	Thyrotoxicosis from ectopic thyroid tissue	82.35	['242']	['200', '200.2', '200.24', '200.3']
243	Congenital hypothyroidism	congenital hypothyroidism	HP_0000851	Congenital hypothyroidism	100.0	['244', '244.5']	['200', '200.1', '200.11']
244.2	Iodine hypothyroidism	iodine hypothyroidism	HP_0000821	Hypothyroidism	80.0	['244', '244.3']	['200', '200.1', '200.12']
245	Thyroiditis	thyroiditis	HP_0100646	Thyroiditis	100.0	['245']	['200', '200.4']
245.2	Chronic lymphocytic thyroiditis	chronic lymphocytic thyroiditis	HP_0000872	Hashimoto thyroiditis	100.0	['245', '245.2', '245.21']	['200', '200.4', '200.41']
245.9	Thyroiditis, unspecified	thyroiditis	HP_0100646	Thyroiditis	100.0	['245']	['200', '200.4']
250	Diabetes mellitus	diabetes mellitus	HP_0000819	Diabetes mellitus	100.0	['250']	['202']
250.1	Diabetes with ketoacidosis	diabetes with ketoacidosis	HP_0001953	Diabetic ketoacidosis	100.0	['250']	['202']
251.0	Hypoglycemic coma	hypoglycemic coma	HP_0001325	Hypoglycemic coma	100.0	['251.1']	['205', '205.1']
251.2	Hypoglycemia, unspecified	hypoglycemia	HP_0001943	Hypoglycemia	100.0	['251.1']	['205']
252.0	Hyperparathyroidism	hyperparathyroidism	HP_0000843	Hyperparathyroidism	100.0	['252', '252.1']	['208', '208.2']
252.00	Hyperparathyroidism, unspecified	hyperparathyroidism	HP_0000843	Hyperparathyroidism	100.0	['252', '252.1']	['208', '208.2']
252.01	Primary hyperparathyroidism	primary hyperparathyroidism	HP_0008200	Primary hyperparathyroidism	100.0	['252', '252.1']	['208', '208.2', '208.21']
252.02	Secondary hyperparathyroidism, non-renal	secondary hyperparathyroidism non-renal	HP_0000867	Secondary hyperparathyroidism	84.38	['252', '252.1']	['208', '208.2', '208.22']
252.08	Other hyperparathyroidism	other hyperparathyroidism	HP_0000843	Hyperparathyroidism	100.0	['252', '252.1']	['208', '208.2']
252.1	Hypoparathyroidism	hypoparathyroidism	HP_0000829	Hypoparathyroidism	100.0	['252', '252.2']	['208', '208.1']
253.2	Panhypopituitarism	panhypopituitarism	HP_0000871	Panhypopituitarism	100.0	['253', '253.2']	['209', '209.2', '209.22']
253.3	Pituitary dwarfism	pituitary dwarfism	HP_0000839	Pituitary dwarfism	100.0	['253', '253.5']	['209', '209.2', '209.22']
253.5	Diabetes insipidus	diabetes insipidus	HP_0000873	Diabetes insipidus	100.0	['253', '253.3']	['209', '209.2', '209.21']
254.0	Persistent hyperplasia of thymus	persistent hyperplasia of thymus	HP_0010516	Thymus hyperplasia	81.82	['254']	['220', '220.1']
255.0	Cushing's syndrome	cushings syndrome	HP_0003118	Increased circulating cortisol level	100.0	['255', '255.1', '255.11']	['210']
255.1	Hyperaldosteronism	hyperaldosteronism	HP_0000859	Hyperaldosteronism	100.0	['255', '255.1', '255.12']	['211', '211.1']
255.10	Hyperaldosteronism, unspecified	hyperaldosteronism	HP_0000859	Hyperaldosteronism	100.0	['255', '255.1', '255.12']	['211', '211.1', '211.11']
255.14	Other secondary aldosteronism	other secondary aldosteronism	HP_0011741	Secondary hyperaldosteronism	85.11	['255', '255.1', '255.12']	['211', '211.1', '211.12']
255.41	Glucocorticoid deficiency	glucocorticoid deficiency	HP_0008163	Decreased circulating cortisol level	80.85	['255', '255.2', '255.21']	['211', '211.2', '211.21']
255.42	Mineralocorticoid deficiency	mineralocorticoid deficiency	HP_0004319	Decreased circulating aldosterone level	83.02	['255', '255.2', '255.22']	['211', '211.2']
256.31	Premature menopause	premature menopause	HP_0008209	Premature ovarian insufficiency	100.0	['627', '627.5']	['214', '214.1', '214.11']
256.4	Polycystic ovaries	polycystic ovaries	HP_0000147	Polycystic ovaries	100.0	['256', '256.4']	['628', '628.3']
257	Testicular dysfunction	testicular dysfunction	HP_0001751	Vestibular dysfunction	80.0	['257']	['215']
257.2	Other testicular hypofunction	other testicular hypofunction	HP_0001756	Vestibular hypofunction	80.95	['257', '257.1']	['215', '215.1']
257.8	Other testicular dysfunction	other testicular dysfunction	HP_0001751	Vestibular dysfunction	80.0	['257']	['215']
257.9	Unspecified testicular dysfunction	testicular dysfunction	HP_0001751	Vestibular dysfunction	80.0	['257']	['215']
264	Vitamin A deficiency	vitamin a deficiency	HP_0004905	Low levels of vitamin A	100.0	['261']	['232', '232.1']
264.9	Unspecified vitamin A deficiency	vitamin a deficiency	HP_0004905	Low levels of vitamin A	100.0	['261', '261.1']	['232', '232.1']
266	Deficiency of B-complex components	deficiency of b-complex components	HP_0045044	Decreased serum complement C4b	80.77	['261', '261.2']	['232', '232.2']
266.1	Vitamin B6 deficiency	vitamin b6 deficiency	HP_0008326	Reduced circulating vitamin B6 level	100.0	['261', '261.2']	['232', '232.2', '232.26']
266.9	Unspecified vitamin B deficiency	vitamin b deficiency	HP_0004905	Low levels of vitamin A	93.75	['261', '261.2']	['232', '232.2']
268	Vitamin D deficiency	vitamin d deficiency	HP_0100512	Low levels of vitamin D	100.0	['261', '261.4']	['232', '232.4']
268.2	Osteomalacia, unspecified	osteomalacia	HP_0002749	Osteomalacia	100.0	['261', '261.4', '261.41']	['726', '726.5']
268.9	Unspecified vitamin D deficiency	vitamin d deficiency	HP_0100512	Low levels of vitamin D	100.0	['261', '261.4']	['232', '232.4']
269.0	Deficiency of vitamin K	deficiency of vitamin k	HP_0004905	Low levels of vitamin A	93.75	['261']	['232', '232.6']
269.1	Deficiency of other vitamins	deficiency of other vitamins	HP_0004905	Low levels of vitamin A	100.0	['261']	['232']
269.2	Unspecified vitamin deficiency	vitamin deficiency	HP_0004905	Low levels of vitamin A	100.0	['261']	['232']
272.0	Pure hypercholesterolemia	pure hypercholesterolemia	HP_0003124	Hypercholesterolemia	89.36	['272', '272.1', '272.11']	['239', '239.1', '239.11']
272.2	Mixed hyperlipidemia	mixed hyperlipidemia	HP_0003077	Hyperlipidemia	88.24	['272', '272.1', '272.13']	['239', '239.1', '239.2', '239.3']
272.3	Hyperchylomicronemia	hyperchylomicronemia	HP_0012238	Increased circulating chylomicron concentration	100.0	['272', '272.1', '272.14']	['239', '239.4']
272.4	Other and unspecified hyperlipidemia	other andhyperlipidemia	HP_0003077	Hyperlipidemia	84.85	['272', '272.1']	['239']
272.6	Lipodystrophy	lipodystrophy	HP_0009125	Lipodystrophy	100.0	['277.5', '277.51']	['244', '244.4']
273.0	Polyclonal hypergammaglobulinemia	polyclonal hypergammaglobulinemia	HP_0031047	Paraproteinemia	84.38	['270', '270.3', '270.31']	['180', '180.2']
273.2	Other paraproteinemias	other paraproteinemias	HP_0031047	Paraproteinemia	100.0	['270', '270.3', '270.32']	['180', '180.3']
273.3	Macroglobulinemia	macroglobulinemia	HP_0100778	Cryoglobulinemia	80.0	['270', '270.3', '270.35']	['180', '180.3', '180.33']
274	Gout	gout	HP_0001997	Gout	100.0	['274', '274.1']	['703', '703.1', '703.11']
274.0	Gouty arthropathy	gouty arthropathy	HP_0003040	Arthropathy	80.0	['274', '274.1', '274.11']	['703', '703.1', '703.11']
274.00	Gouty arthropathy, unspecified	gouty arthropathy	HP_0003040	Arthropathy	80.0	['274', '274.1', '274.11']	['703', '703.1', '703.11']
274.1	Gouty nephropathy	gouty nephropathy	HP_0000112	Nephropathy	80.0	['274', '274.1']	['703', '703.1', '703.11']
274.10	Gouty nephropathy, unspecified	gouty nephropathy	HP_0000112	Nephropathy	80.0	['274', '274.1', '274.11']	['703', '703.1', '703.11']
274.11	Uric acid nephrolithiasis	uric acid nephrolithiasis	HP_0000791	Uric acid nephrolithiasis	100.0	['274', '274.1', '274.11']	['585', '703', '703.1', '703.11']
274.19	Other gouty nephropathy	other gouty nephropathy	HP_0000112	Nephropathy	80.0	['274', '274.1', '274.11']	['703', '703.1', '703.11']
274.9	Gout, unspecified	gout	HP_0001997	Gout	100.0	['274', '274.1']	['703', '703.1', '703.11']
275.41	Hypocalcemia	hypocalcemia	HP_0002901	Hypocalcemia	100.0	['275', '275.5', '275.51']	['247', '247.5', '247.51']
275.42	Hypercalcemia	hypercalcemia	HP_0003072	Hypercalcemia	100.0	['275', '275.6']	['247', '247.5', '247.52']
276.2	Acidosis	acidosis	HP_0001941	Acidosis	100.0	['276.4', '276.41']	['256', '256.3', '256.31']
276.3	Alkalosis	alkalosis	HP_0001948	Alkalosis	100.0	['276.4', '276.42']	['256', '256.3', '256.32']
276.5	Volume depletion	volume depletion	HP_0011106	Hypovolemia	81.25	['276', '276.5']	['256', '256.7']
276.50	Volume depletion, unspecified	volume depletion	HP_0011106	Hypovolemia	81.25	['276', '276.5']	['256', '256.7']
276.51	Dehydration	dehydration	HP_0001944	Dehydration	100.0	['276', '276.5']	['256', '256.7', '256.71']
276.52	Hypovolemia	hypovolemia	HP_0011106	Hypovolemia	100.0	['276', '276.5']	['256', '256.7', '256.72']
276.6	Fluid overload	fluid overload	HP_0011105	Hypervolemia	83.33	['276', '276.6']	['256', '256.6']
276.69	Other fluid overload	other fluid overload	HP_0011105	Hypervolemia	83.33	['276', '276.6']	['256', '256.6']
277.3	Amyloidosis	amyloidosis	HP_0011034	Amyloidosis	100.0	['270.33']	['249']
277.30	Amyloidosis, unspecified	amyloidosis	HP_0011034	Amyloidosis	100.0	['270.33']	['249']
277.39	Other amyloidosis	other amyloidosis	HP_0011034	Amyloidosis	100.0	['270.33']	['249']
278.0	Overweight and obesity	overweight and obesity	HP_0025502	Overweight	81.48	['278']	['236']
278.00	Obesity, unspecified	obesity	HP_0001513	Obesity	100.0	['278', '278.1']	['236', '236.1']
278.02	Overweight	overweight	HP_0025502	Overweight	100.0	['278']	['236']
279.0	Deficiency of humoral immunity	deficiency of humoral immunity	HP_0005363	Humoral immunodeficiency	89.47	['279', '279.1', '279.11']	['179']
279.00	Hypogammaglobulinemia, unspecified	hypogammaglobulinemia	HP_0004313	Decreased circulating antibody level	100.0	['279', '279.1', '279.11']	['179', '179.1']
279.03	Other selective immunoglobulin deficiencies	other selective immunoglobulin deficiencies	HP_0004313	Decreased circulating antibody level	86.27	['279', '279.1', '279.11']	['179', '179.1']
279.04	Congenital hypogammaglobulinemia	congenital hypogammaglobulinemia	HP_0004313	Decreased circulating antibody level	83.02	['279', '279.1', '279.11']	['179', '179.1']
279.09	Other deficiency of humoral immunity	other deficiency of humoral immunity	HP_0005363	Humoral immunodeficiency	89.47	['279', '279.1', '279.11']	['179']
279.2	Combined immunity deficiency	combined immunity deficiency	HP_0005387	Combined immunodeficiency	90.0	['279', '279.1']	['179', '179.3']
279.3	Unspecified immunity deficiency	immunity deficiency	HP_0002721	Immunodeficiency	100.0	['279', '279.1']	['179', '179.9']
280	Iron deficiency anemias	iron deficiency anemias	HP_0001891	Iron deficiency anemia	100.0	['280']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']
280.8	Other specified iron deficiency anemias	other specified iron deficiency anemias	HP_0001891	Iron deficiency anemia	82.61	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']
280.9	Iron deficiency anemia, unspecified	iron deficiency anemia	HP_0001891	Iron deficiency anemia	100.0	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']
281	Other deficiency anemias	other deficiency anemias	HP_0001891	Iron deficiency anemia	84.85	['281']	['160', '160.4', '164']
281.1	Other vitamin B12 deficiency anemia	other vitamin b12 deficiency anemia	HP_0100502	Vitamin B12 deficiency	84.44	['281', '281.1', '281.12']	['160', '160.2', '164', '164.2', '232', '232.2', '232.27']
281.9	Unspecified deficiency anemia	deficiency anemia	HP_0001891	Iron deficiency anemia	84.85	['281', '281.9']	['160', '160.4', '164', '164.2']
283	Acquired hemolytic anemias	acquired hemolytic anemias	HP_0001878	Hemolytic anemia	81.08	['283']	['161', '161.2', '164']
283.0	Autoimmune hemolytic anemias	autoimmune hemolytic anemias	HP_0001890	Autoimmune hemolytic anemia	100.0	['283', '283.1']	['161', '161.2', '161.21', '164', '181']
283.1	Non-autoimmune hemolytic anemias	non-autoimmune hemolytic anemias	HP_0001890	Autoimmune hemolytic anemia	92.59	['283', '283.2']	['161', '161.2', '164']
283.10	Non-autoimmune hemolytic anemia, unspecified	non-autoimmune hemolytic anemia	HP_0001890	Autoimmune hemolytic anemia	92.59	['283', '283.2']	['161', '161.2', '164']
283.11	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	HP_0005575	Hemolytic-uremic syndrome	100.0	['283', '283.2', '283.21']	['161', '161.2', '161.22']
283.19	Other non-autoimmune hemolytic anemias	other non-autoimmune hemolytic anemias	HP_0001890	Autoimmune hemolytic anemia	92.59	['283', '283.2']	['161', '161.2', '164']
283.9	Acquired hemolytic anemia, unspecified	acquired hemolytic anemia	HP_0001878	Hemolytic anemia	81.08	['283']	['161', '161.2', '164']
284.1	Pancytopenia	pancytopenia	HP_0001876	Pancytopenia	100.0	['284', '284.1']	['162', '162.8']
284.19	Other pancytopenia	other pancytopenia	HP_0001876	Pancytopenia	100.0	['284', '284.1']	['162', '162.8']
284.9	Aplastic anemia, unspecified	aplastic anemia	HP_0001915	Aplastic anemia	100.0	['284']	['162', '164']
285	Other and unspecified anemias	other andanemias	HP_0001903	Anemia	82.35	['285']	['164']
285.0	Sideroblastic anemia	sideroblastic anemia	HP_0001924	Sideroblastic anemia	100.0	['285', '285.3']	['162', '162.6', '164', '164.1']
285.21	Anemia in chronic kidney disease	anemia in chronic kidney disease	HP_0012622	Chronic kidney disease	86.27	['285', '285.2', '285.21']	['164', '164.6', '164.61', '583']
285.9	Anemia, unspecified	anemia	HP_0001903	Anemia	100.0	['285']	['164']
287.3	Primary thrombocytopenia	primary thrombocytopenia	HP_0001873	Thrombocytopenia	80.95	['287', '287.3', '287.31']	['169', '169.1']
287.31	Immune thrombocytopenic purpura	immune thrombocytopenic purpura	HP_0001973	Autoimmune thrombocytopenia	80.77	['287', '287.3', '287.31']	['169', '169.1', '169.11']
287.39	Other primary thrombocytopenia	other primary thrombocytopenia	HP_0001873	Thrombocytopenia	80.95	['287', '287.3', '287.31']	['169', '169.1']
287.5	Thrombocytopenia, unspecified	thrombocytopenia	HP_0001873	Thrombocytopenia	100.0	['287', '287.3']	['169', '169.1']
288.0	Neutropenia	neutropenia	HP_0001875	Neutropenia	100.0	['288.1', '288.11']	['170', '170.1']
288.00	Neutropenia, unspecified	neutropenia	HP_0001875	Neutropenia	100.0	['288.1', '288.11']	['170', '170.1', '170.19']
288.01	Congenital neutropenia	congenital neutropenia	HP_0005549	obsolete Congenital neutropenia	84.0	['288.1', '288.11']	['170', '170.1', '170.11']
288.02	Cyclic neutropenia	cyclic neutropenia	HP_0040289	Cyclic neutropenia	100.0	['288.1', '288.11']	['170', '170.1', '170.14']
288.09	Other neutropenia	other neutropenia	HP_0001875	Neutropenia	100.0	['288.1', '288.11']	['170', '170.1', '170.19']
288.3	Eosinophilia	eosinophilia	HP_0001880	Eosinophilia	100.0	['288', '288.3']	['171', '171.7']
288.5	Decreased white blood cell count	decreased white blood cell count	HP_0020060	Decreased red blood cell count	83.33	['288.1']	['170']
288.50	Leukocytopenia, unspecified	leukocytopenia	HP_0001882	Leukopenia	84.62	['288.1']	['170']
288.51	Lymphocytopenia	lymphocytopenia	HP_0001888	Lymphopenia	100.0	['288.1']	['170', '170.2']
288.59	Other decreased white blood cell count	other decreased white blood cell count	HP_0020060	Decreased red blood cell count	83.33	['288.1']	['170']
288.6	Elevated white blood cell count	elevated white blood cell count	HP_0001974	Leukocytosis	90.2	['288', '288.2']	['171', '171.9']
288.60	Leukocytosis, unspecified	leukocytosis	HP_0001974	Leukocytosis	100.0	['288', '288.2']	['171', '171.9']
288.64	Plasmacytosis	plasmacytosis	HP_0030150	Plasmacytosis	100.0	['288', '288.2']	['171', '171.3']
288.65	Basophilia	basophilia	HP_0031807	Increased basophil count	100.0	['288', '288.2']	['171', '171.5']
288.69	Other elevated white blood cell count	other elevated white blood cell count	HP_0001974	Leukocytosis	90.2	['288', '288.2']	['171', '171.9']
289.4	Hypersplenism	hypersplenism	HP_0001971	Hypersplenism	100.0	['289.5']	['174', '174.2', '174.21']
289.7	Methemoglobinemia	methemoglobinemia	HP_0012119	Methemoglobinemia	100.0	['289', '289.9']	['165', '165.4']
289.83	Myelofibrosis	myelofibrosis	HP_0011974	Myelofibrosis	100.0	['289', '289.1']	['120', '120.1', '124', '124.8']
289.84	Heparin-induced thrombocytopenia (HIT)	heparin-induced thrombocytopenia hit	HP_0011874	Heparin-induced thrombocytopenia	93.94	['964', '964.1']	['169', '169.1', '169.15', '962', '962.1', '962.11']
290	Dementias	dementias	HP_0000726	Dementia	100.0	['290']	['328']
290	Dementias	dementias	HP_0000726	Dementia	100.0	['290']	['328']
294.2	Dementia, unspecified	dementia	HP_0000726	Dementia	100.0	['290', '290.1']	['328']
295.5	Latent schizophrenia	latent schizophrenia	HP_0100753	Schizophrenia	80.0	['295', '295.1']	['287', '287.1']
295.50	Latent schizophrenia, unspecified	latent schizophrenia	HP_0100753	Schizophrenia	80.0	['295', '295.1']	['287', '287.1']
295.9	Unspecified schizophrenia	schizophrenia	HP_0100753	Schizophrenia	100.0	['295', '295.1']	['287', '287.1']
295.90	Unspecified schizophrenia, unspecified	schizophrenia	HP_0100753	Schizophrenia	100.0	['295', '295.1']	['287', '287.1']
295.95	Unspecified schizophrenia, in remission	schizophrenia in remission	HP_0100753	Schizophrenia	80.0	['295', '295.1']	['287', '287.1']
296.8	Other and unspecified bipolar disorders	other andbipolar disorders	HP_0007302	Bipolar affective disorder	84.85	['296', '296.1']	['286', '286.1']
